,pop_size,pop_infected,n_days,location,variants,rand_seed,cum_infections,cum_deaths,cum_recoveries,avg_age,wild_beta,rel_beta,beta
267,10000,100,200,India,beta,697,7902.0,25.0,7877.0,31.298866,0.016,1.0,0.016
268,10000,100,200,United Kingdom,alpha,531,8459.0,94.0,8365.0,41.528896,0.016,1.67,0.02672
269,10000,100,200,Brazil,delta,221,8213.0,37.0,8176.0,35.515976,0.016,2.2,0.0352
270,10000,100,200,India,delta,615,9099.0,52.0,9047.0,30.900612,0.016,2.2,0.0352
271,10000,100,200,India,beta,265,7943.0,28.0,7915.0,31.35025,0.016,1.0,0.016
272,10000,100,200,India,delta,132,8137.0,32.0,8105.0,30.925615,0.016,2.2,0.0352
273,10000,100,200,Brazil,alpha,145,8345.0,35.0,8310.0,35.056587,0.016,1.67,0.02672
274,10000,100,200,United Kingdom,delta,338,8586.0,102.0,8484.0,41.87557,0.016,2.2,0.0352
275,10000,100,200,India,alpha,947,8054.0,30.0,8024.0,31.397116,0.016,1.67,0.02672
276,10000,100,200,India,delta,379,8163.0,24.0,8139.0,31.237362,0.016,2.2,0.0352
277,10000,100,200,Brazil,delta,170,8270.0,38.0,8232.0,35.397007,0.016,2.2,0.0352
278,10000,100,200,Brazil,gamma,934,9098.0,70.0,9028.0,34.829895,0.016,2.05,0.032799999999999996
279,10000,100,200,South Africa,beta,933,7748.0,16.0,7732.0,29.62219,0.016,1.0,0.016
280,10000,100,200,South Africa,beta,400,7697.0,19.0,7678.0,29.569754,0.016,1.0,0.016
281,10000,100,200,South Africa,beta,471,7883.0,19.0,7864.0,29.822681,0.016,1.0,0.016
282,10000,100,200,India,beta,609,7822.0,28.0,7794.0,31.12338,0.016,1.0,0.016
283,10000,100,200,United Kingdom,alpha,173,9042.0,96.0,8946.0,41.269707,0.016,1.67,0.02672
284,10000,100,200,South Africa,beta,699,7934.0,23.0,7911.0,29.866566,0.016,1.0,0.016
285,10000,100,200,India,delta,756,9341.0,67.0,9274.0,31.432434,0.016,2.2,0.0352
286,10000,100,200,South Africa,beta,285,7716.0,13.0,7703.0,29.713205,0.016,1.0,0.016
287,10000,100,200,United Kingdom,alpha,267,9249.0,114.0,9135.0,41.8467,0.016,1.67,0.02672
288,10000,100,200,Brazil,gamma,833,9061.0,72.0,8989.0,35.1852,0.016,2.05,0.032799999999999996
289,10000,100,200,South Africa,delta,163,9390.0,51.0,9339.0,29.662329,0.016,2.2,0.0352
290,10000,100,200,South Africa,beta,172,7733.0,22.0,7711.0,29.760881,0.016,1.0,0.016
291,10000,100,200,South Africa,beta,637,7880.0,19.0,7861.0,29.926374,0.016,1.0,0.016
292,10000,100,200,South Africa,beta,956,7853.0,19.0,7834.0,29.799446,0.016,1.0,0.016
293,10000,100,200,United Kingdom,alpha,943,8597.0,93.0,8504.0,41.39611,0.016,1.67,0.02672
294,10000,100,200,United Kingdom,gamma,572,9052.0,110.0,8942.0,41.56168,0.016,2.05,0.032799999999999996
295,10000,100,200,United Kingdom,beta,483,8568.0,116.0,8452.0,41.5161,0.016,1.0,0.016
296,10000,100,200,India,delta,527,8754.0,55.0,8699.0,31.04756,0.016,2.2,0.0352
297,10000,100,200,India,beta,333,8026.0,23.0,8003.0,31.239193,0.016,1.0,0.016
298,10000,100,200,United Kingdom,alpha,827,8657.0,97.0,8560.0,41.396427,0.016,1.67,0.02672
299,10000,100,200,United Kingdom,alpha,340,8724.0,110.0,8614.0,41.466373,0.016,1.67,0.02672
300,10000,100,200,Brazil,gamma,375,8908.0,54.0,8854.0,34.933083,0.016,2.05,0.032799999999999996
301,10000,100,200,India,delta,886,9309.0,65.0,9244.0,31.100098,0.016,2.2,0.0352
302,10000,100,200,South Africa,delta,136,7648.0,23.0,7625.0,29.624159,0.016,2.2,0.0352
303,10000,100,200,Brazil,gamma,568,8315.0,45.0,8270.0,35.10715,0.016,2.05,0.032799999999999996
304,10000,100,200,United Kingdom,alpha,5,8627.0,100.0,8527.0,41.906776,0.016,1.67,0.02672
305,10000,100,200,India,delta,567,8839.0,38.0,8801.0,31.21179,0.016,2.2,0.0352
306,10000,100,200,United Kingdom,alpha,609,8503.0,82.0,8421.0,41.21588,0.016,1.67,0.02672
307,10000,100,200,United Kingdom,alpha,889,8568.0,108.0,8460.0,41.662186,0.016,1.67,0.02672
308,10000,100,200,Brazil,gamma,558,8490.0,45.0,8445.0,35.023254,0.016,2.05,0.032799999999999996
309,10000,100,200,South Africa,beta,640,7768.0,22.0,7746.0,29.510525,0.016,1.0,0.016
310,10000,100,200,South Africa,beta,602,7867.0,22.0,7845.0,29.288269,0.016,1.0,0.016
311,10000,100,200,United Kingdom,alpha,368,8927.0,103.0,8824.0,41.639503,0.016,1.67,0.02672
312,10000,100,200,Brazil,delta,362,8352.0,40.0,8312.0,34.952026,0.016,2.2,0.0352
313,10000,100,200,South Africa,alpha,826,8491.0,24.0,8467.0,30.283476,0.016,1.67,0.02672
314,10000,100,200,India,delta,940,9246.0,50.0,9196.0,31.275772,0.016,2.2,0.0352
315,10000,100,200,Brazil,gamma,625,8306.0,49.0,8257.0,35.52798,0.016,2.05,0.032799999999999996
316,10000,100,200,Brazil,gamma,28,9094.0,73.0,9021.0,34.986797,0.016,2.05,0.032799999999999996
317,10000,100,200,Brazil,gamma,142,8402.0,42.0,8360.0,34.874992,0.016,2.05,0.032799999999999996
318,10000,100,200,United Kingdom,gamma,790,8567.0,76.0,8491.0,41.16715,0.016,2.05,0.032799999999999996
319,10000,100,200,India,delta,482,8101.0,26.0,8075.0,31.108112,0.016,2.2,0.0352
320,10000,100,200,South Africa,gamma,868,8803.0,39.0,8764.0,30.0424,0.016,2.05,0.032799999999999996
321,10000,100,200,United Kingdom,alpha,202,9069.0,135.0,8934.0,41.317886,0.016,1.67,0.02672
322,10000,100,200,South Africa,alpha,404,8404.0,34.0,8370.0,29.542929,0.016,1.67,0.02672
323,10000,100,200,South Africa,beta,428,7869.0,18.0,7851.0,29.68184,0.016,1.0,0.016
324,10000,100,200,Brazil,gamma,718,8381.0,51.0,8330.0,34.947018,0.016,2.05,0.032799999999999996
325,10000,100,200,United Kingdom,alpha,728,8721.0,86.0,8635.0,41.294117,0.016,1.67,0.02672
326,10000,100,200,Brazil,gamma,281,9230.0,69.0,9161.0,35.12627,0.016,2.05,0.032799999999999996
327,10000,100,200,Brazil,gamma,918,8495.0,44.0,8451.0,35.14962,0.016,2.05,0.032799999999999996
328,10000,100,200,India,delta,49,7843.0,26.0,7817.0,30.974693,0.016,2.2,0.0352
329,10000,100,200,Brazil,gamma,875,9052.0,66.0,8986.0,35.548447,0.016,2.05,0.032799999999999996
330,10000,100,200,United Kingdom,alpha,741,8543.0,89.0,8454.0,41.695885,0.016,1.67,0.02672
331,10000,100,200,South Africa,gamma,690,8795.0,30.0,8765.0,29.96965,0.016,2.05,0.032799999999999996
332,10000,100,200,South Africa,alpha,409,8488.0,18.0,8470.0,29.63758,0.016,1.67,0.02672
333,10000,100,200,South Africa,beta,55,7829.0,18.0,7811.0,29.899574,0.016,1.0,0.016
334,10000,100,200,United Kingdom,alpha,101,8773.0,104.0,8669.0,41.221832,0.016,1.67,0.02672
335,10000,100,200,United Kingdom,alpha,252,8531.0,104.0,8427.0,40.928905,0.016,1.67,0.02672
336,10000,100,200,Brazil,gamma,504,8311.0,43.0,8268.0,35.256718,0.016,2.05,0.032799999999999996
337,10000,100,200,South Africa,gamma,299,8734.0,29.0,8705.0,29.860191,0.016,2.05,0.032799999999999996
338,10000,100,200,United Kingdom,alpha,414,8742.0,86.0,8656.0,41.59292,0.016,1.67,0.02672
339,10000,100,200,Brazil,gamma,832,8330.0,49.0,8281.0,35.12525,0.016,2.05,0.032799999999999996
340,10000,100,200,Brazil,gamma,479,8367.0,34.0,8333.0,34.9169,0.016,2.05,0.032799999999999996
341,10000,100,200,Brazil,gamma,901,8923.0,50.0,8873.0,34.956837,0.016,2.05,0.032799999999999996
342,10000,100,200,Brazil,gamma,297,8757.0,40.0,8717.0,34.846367,0.016,2.05,0.032799999999999996
343,10000,100,200,India,delta,454,8025.0,30.0,7995.0,31.003656,0.016,2.2,0.0352
344,10000,100,200,United Kingdom,alpha,843,8708.0,81.0,8627.0,41.362022,0.016,1.67,0.02672
345,10000,100,200,United Kingdom,alpha,453,8521.0,83.0,8438.0,41.485493,0.016,1.67,0.02672
346,10000,100,200,United Kingdom,alpha,772,8622.0,83.0,8539.0,41.51853,0.016,1.67,0.02672
347,10000,100,200,India,delta,753,8138.0,28.0,8110.0,31.195312,0.016,2.2,0.0352
348,10000,100,200,South Africa,beta,982,7733.0,19.0,7714.0,29.527437,0.016,1.0,0.016
349,10000,100,200,South Africa,beta,894,7799.0,19.0,7780.0,29.743357,0.016,1.0,0.016
350,10000,100,200,United Kingdom,alpha,257,8514.0,75.0,8439.0,41.522755,0.016,1.67,0.02672
351,10000,100,200,Brazil,gamma,712,8789.0,56.0,8733.0,35.31545,0.016,2.05,0.032799999999999996
352,10000,100,200,South Africa,beta,881,7886.0,24.0,7862.0,29.795876,0.016,1.0,0.016
353,10000,100,200,India,delta,155,8072.0,26.0,8046.0,31.40299,0.016,2.2,0.0352
354,10000,100,200,India,delta,159,9455.0,61.0,9394.0,31.490244,0.016,2.2,0.0352
355,10000,100,200,United Kingdom,alpha,224,8595.0,89.0,8506.0,41.84995,0.016,1.67,0.02672
356,10000,100,200,India,delta,933,9063.0,44.0,9019.0,31.055256,0.016,2.2,0.0352
357,10000,100,200,Brazil,gamma,31,8345.0,45.0,8300.0,35.290047,0.016,2.05,0.032799999999999996
358,10000,100,200,Brazil,gamma,851,8262.0,40.0,8222.0,35.020897,0.016,2.05,0.032799999999999996
359,10000,100,200,South Africa,beta,566,7702.0,21.0,7681.0,29.721893,0.016,1.0,0.016
360,10000,100,200,South Africa,beta,404,7856.0,20.0,7836.0,29.542929,0.016,1.0,0.016
361,10000,100,200,United Kingdom,alpha,64,8517.0,89.0,8428.0,41.296833,0.016,1.67,0.02672
362,10000,100,200,India,delta,848,8085.0,24.0,8061.0,31.119875,0.016,2.2,0.0352
363,10000,100,200,India,delta,532,7955.0,24.0,7931.0,31.148237,0.016,2.2,0.0352
364,10000,100,200,South Africa,beta,693,7884.0,25.0,7859.0,29.858097,0.016,1.0,0.016
365,10000,100,200,United Kingdom,alpha,868,8777.0,86.0,8691.0,41.72187,0.016,1.67,0.02672
366,10000,100,200,South Africa,beta,282,7818.0,23.0,7795.0,29.306503,0.016,1.0,0.016
367,10000,100,200,India,delta,378,8225.0,40.0,8185.0,30.992853,0.016,2.2,0.0352
368,10000,100,200,South Africa,beta,187,7745.0,21.0,7724.0,29.548044,0.016,1.0,0.016
369,10000,100,200,South Africa,beta,438,7803.0,25.0,7778.0,29.775463,0.016,1.0,0.016
370,10000,100,200,South Africa,gamma,495,7768.0,21.0,7747.0,29.770132,0.016,2.05,0.032799999999999996
371,10000,100,200,India,delta,802,8780.0,48.0,8732.0,31.268215,0.016,2.2,0.0352
372,10000,100,200,Brazil,gamma,989,8185.0,42.0,8143.0,35.154366,0.016,2.05,0.032799999999999996
373,10000,100,200,India,alpha,56,8171.0,38.0,8133.0,31.35011,0.016,1.67,0.02672
374,10000,100,200,India,delta,655,9138.0,49.0,9089.0,31.026094,0.016,2.2,0.0352
375,10000,100,200,United Kingdom,alpha,764,8690.0,91.0,8599.0,41.50013,0.016,1.67,0.02672
376,10000,100,200,United Kingdom,alpha,579,8791.0,87.0,8704.0,41.37118,0.016,1.67,0.02672
377,10000,100,200,Brazil,gamma,182,9270.0,73.0,9197.0,35.185497,0.016,2.05,0.032799999999999996
378,10000,100,200,Brazil,gamma,494,8237.0,35.0,8202.0,34.773224,0.016,2.05,0.032799999999999996
379,10000,100,200,United Kingdom,alpha,927,8609.0,102.0,8507.0,40.869205,0.016,1.67,0.02672
380,10000,100,200,Brazil,gamma,678,9248.0,62.0,9186.0,34.88816,0.016,2.05,0.032799999999999996
381,10000,100,200,India,delta,387,9308.0,48.0,9260.0,31.053959,0.016,2.2,0.0352
382,10000,100,200,United Kingdom,alpha,635,8601.0,89.0,8512.0,41.547417,0.016,1.67,0.02672
383,10000,100,200,South Africa,delta,52,7832.0,19.0,7813.0,29.56715,0.016,2.2,0.0352
384,10000,100,200,Brazil,beta,722,8352.0,38.0,8314.0,35.55603,0.016,1.0,0.016
385,10000,100,200,India,delta,194,7983.0,25.0,7958.0,30.919163,0.016,2.2,0.0352
386,10000,100,200,United Kingdom,alpha,489,8732.0,74.0,8658.0,41.390667,0.016,1.67,0.02672
387,10000,100,200,Brazil,gamma,376,9191.0,67.0,9124.0,35.277138,0.016,2.05,0.032799999999999996
388,10000,100,200,Brazil,gamma,371,8187.0,43.0,8144.0,35.33311,0.016,2.05,0.032799999999999996
389,10000,100,200,United Kingdom,alpha,625,8591.0,98.0,8493.0,41.73413,0.016,1.67,0.02672
390,10000,100,200,Brazil,gamma,122,8590.0,42.0,8548.0,35.203045,0.016,2.05,0.032799999999999996
391,10000,100,200,India,delta,787,7795.0,28.0,7767.0,31.039463,0.016,2.2,0.0352
392,10000,100,200,United Kingdom,alpha,441,8624.0,88.0,8536.0,41.23051,0.016,1.67,0.02672
393,10000,100,200,South Africa,beta,74,8061.0,23.0,8038.0,29.786345,0.016,1.0,0.016
394,10000,100,200,United Kingdom,alpha,318,9140.0,115.0,9025.0,41.455082,0.016,1.67,0.02672
395,10000,100,200,United Kingdom,delta,508,8825.0,97.0,8728.0,41.549225,0.016,2.2,0.0352
396,10000,100,200,South Africa,beta,228,7819.0,29.0,7790.0,29.414831,0.016,1.0,0.016
397,10000,100,200,South Africa,beta,946,8007.0,23.0,7984.0,29.875177,0.016,1.0,0.016
398,10000,100,200,Brazil,gamma,419,8394.0,53.0,8341.0,35.48503,0.016,2.05,0.032799999999999996
399,10000,100,200,South Africa,beta,465,7826.0,20.0,7806.0,29.798538,0.016,1.0,0.016
400,10000,100,200,Brazil,gamma,777,8213.0,43.0,8170.0,34.999382,0.016,2.05,0.032799999999999996
401,10000,100,200,United Kingdom,alpha,737,8570.0,103.0,8467.0,41.03125,0.016,1.67,0.02672
402,10000,100,200,India,delta,134,9280.0,57.0,9223.0,31.030045,0.016,2.2,0.0352
403,10000,100,200,India,delta,157,7894.0,30.0,7864.0,30.75974,0.016,2.2,0.0352
404,10000,100,200,United Kingdom,alpha,153,8614.0,86.0,8528.0,40.97908,0.016,1.67,0.02672
405,10000,100,200,South Africa,beta,723,7711.0,28.0,7683.0,29.643896,0.016,1.0,0.016
406,10000,100,200,South Africa,gamma,880,7769.0,18.0,7751.0,29.568535,0.016,2.05,0.032799999999999996
407,10000,100,200,United Kingdom,alpha,457,8506.0,77.0,8429.0,41.165432,0.016,1.67,0.02672
408,10000,100,200,United Kingdom,alpha,554,9002.0,126.0,8876.0,41.250347,0.016,1.67,0.02672
409,10000,100,200,United Kingdom,alpha,131,8611.0,80.0,8531.0,41.279293,0.016,1.67,0.02672
410,10000,100,200,Brazil,gamma,20,8309.0,41.0,8268.0,35.098305,0.016,2.05,0.032799999999999996
411,10000,100,200,South Africa,delta,22,7859.0,29.0,7830.0,29.86453,0.016,2.2,0.0352
412,10000,100,200,South Africa,beta,530,7606.0,25.0,7581.0,29.845888,0.016,1.0,0.016
413,10000,100,200,Brazil,gamma,453,8663.0,50.0,8613.0,35.205017,0.016,2.05,0.032799999999999996
414,10000,100,200,United Kingdom,alpha,274,8916.0,87.0,8829.0,41.045326,0.016,1.67,0.02672
415,10000,100,200,Brazil,gamma,615,8768.0,54.0,8714.0,34.83305,0.016,2.05,0.032799999999999996
416,10000,100,200,Brazil,beta,531,8327.0,38.0,8289.0,35.313286,0.016,1.0,0.016
417,10000,100,200,India,delta,254,7913.0,28.0,7885.0,30.924625,0.016,2.2,0.0352
418,10000,100,200,South Africa,beta,859,8026.0,22.0,8004.0,29.919025,0.016,1.0,0.016
419,10000,100,200,India,delta,728,9083.0,42.0,9041.0,31.036543,0.016,2.2,0.0352
420,10000,100,200,Brazil,gamma,723,8473.0,48.0,8425.0,35.089092,0.016,2.05,0.032799999999999996
421,10000,100,200,United Kingdom,alpha,878,8684.0,86.0,8598.0,41.136482,0.016,1.67,0.02672
422,10000,100,200,South Africa,beta,114,7619.0,19.0,7600.0,29.638788,0.016,1.0,0.016
423,10000,100,200,India,beta,335,7892.0,28.0,7864.0,31.57227,0.016,1.0,0.016
424,10000,100,200,South Africa,beta,704,7668.0,21.0,7647.0,29.619038,0.016,1.0,0.016
425,10000,100,200,Brazil,gamma,388,8402.0,44.0,8358.0,35.20061,0.016,2.05,0.032799999999999996
426,10000,100,200,India,delta,630,8650.0,40.0,8610.0,31.060543,0.016,2.2,0.0352
427,10000,100,200,United Kingdom,delta,322,9073.0,121.0,8952.0,41.438286,0.016,2.2,0.0352
428,10000,100,200,Brazil,gamma,591,9065.0,71.0,8994.0,35.146736,0.016,2.05,0.032799999999999996
429,10000,100,200,South Africa,beta,444,7763.0,17.0,7746.0,29.741621,0.016,1.0,0.016
430,10000,100,200,United Kingdom,gamma,100,8922.0,100.0,8822.0,41.369568,0.016,2.05,0.032799999999999996
431,10000,100,200,India,delta,755,7926.0,21.0,7905.0,31.299515,0.016,2.2,0.0352
432,10000,100,200,United Kingdom,delta,529,9216.0,119.0,9097.0,41.207073,0.016,2.2,0.0352
433,10000,100,200,Brazil,gamma,183,8488.0,49.0,8439.0,34.930893,0.016,2.05,0.032799999999999996
434,10000,100,200,South Africa,beta,973,7736.0,18.0,7718.0,29.920141,0.016,1.0,0.016
435,10000,100,200,United Kingdom,beta,704,8579.0,93.0,8486.0,41.255054,0.016,1.0,0.016
436,10000,100,200,Brazil,gamma,131,8306.0,49.0,8257.0,34.992706,0.016,2.05,0.032799999999999996
437,10000,100,200,South Africa,beta,520,7690.0,31.0,7659.0,29.515503,0.016,1.0,0.016
438,10000,100,200,India,delta,610,7993.0,23.0,7970.0,31.021965,0.016,2.2,0.0352
439,10000,100,200,South Africa,delta,956,9126.0,46.0,9080.0,29.799446,0.016,2.2,0.0352
440,10000,100,200,United Kingdom,alpha,444,8862.0,98.0,8764.0,41.364338,0.016,1.67,0.02672
441,10000,100,200,Brazil,beta,416,8327.0,31.0,8296.0,35.22381,0.016,1.0,0.016
442,10000,100,200,South Africa,beta,546,7608.0,13.0,7595.0,29.562841,0.016,1.0,0.016
443,10000,100,200,Brazil,gamma,262,8170.0,49.0,8121.0,34.735588,0.016,2.05,0.032799999999999996
444,10000,100,200,South Africa,beta,593,7901.0,15.0,7886.0,29.871695,0.016,1.0,0.016
445,10000,100,200,South Africa,beta,479,8025.0,27.0,7998.0,29.46782,0.016,1.0,0.016
446,10000,100,200,South Africa,alpha,180,7808.0,22.0,7786.0,29.67325,0.016,1.67,0.02672
447,10000,100,200,Brazil,gamma,871,9250.0,75.0,9175.0,35.560493,0.016,2.05,0.032799999999999996
448,10000,100,200,India,delta,677,8227.0,25.0,8202.0,31.161531,0.016,2.2,0.0352
449,10000,100,200,Brazil,gamma,709,8336.0,31.0,8305.0,34.92729,0.016,2.05,0.032799999999999996
450,10000,100,200,South Africa,beta,558,7752.0,26.0,7726.0,29.54845,0.016,1.0,0.016
451,10000,100,200,Brazil,gamma,540,8118.0,41.0,8077.0,35.338963,0.016,2.05,0.032799999999999996
452,10000,100,200,Brazil,gamma,107,8240.0,29.0,8211.0,34.891693,0.016,2.05,0.032799999999999996
453,10000,100,200,South Africa,beta,621,7717.0,18.0,7699.0,29.824772,0.016,1.0,0.016
454,10000,100,200,Brazil,delta,677,8295.0,46.0,8249.0,35.146946,0.016,2.2,0.0352
455,10000,100,200,South Africa,alpha,209,8316.0,30.0,8286.0,29.232397,0.016,1.67,0.02672
456,10000,100,200,United Kingdom,alpha,603,8874.0,96.0,8778.0,41.228497,0.016,1.67,0.02672
457,10000,100,200,India,delta,826,9106.0,53.0,9053.0,31.691435,0.016,2.2,0.0352
458,10000,100,200,Brazil,gamma,697,8277.0,34.0,8243.0,35.351437,0.016,2.05,0.032799999999999996
459,10000,100,200,South Africa,alpha,349,7818.0,14.0,7804.0,29.705544,0.016,1.67,0.02672
460,10000,100,200,South Africa,beta,672,7774.0,32.0,7742.0,29.971226,0.016,1.0,0.016
461,10000,100,200,United Kingdom,alpha,529,8722.0,93.0,8629.0,41.207073,0.016,1.67,0.02672
462,10000,100,200,Brazil,gamma,424,8260.0,58.0,8202.0,35.663063,0.016,2.05,0.032799999999999996
463,10000,100,200,South Africa,beta,957,7757.0,21.0,7736.0,29.558819,0.016,1.0,0.016
464,10000,100,200,United Kingdom,delta,624,8581.0,109.0,8472.0,41.37093,0.016,2.2,0.0352
465,10000,100,200,Brazil,gamma,110,8682.0,54.0,8628.0,35.461536,0.016,2.05,0.032799999999999996
466,10000,100,200,Brazil,gamma,993,8956.0,67.0,8889.0,34.892708,0.016,2.05,0.032799999999999996
467,10000,100,200,India,delta,804,8063.0,23.0,8040.0,31.147259,0.016,2.2,0.0352
468,10000,100,200,Brazil,gamma,166,8651.0,43.0,8608.0,34.96139,0.016,2.05,0.032799999999999996
469,10000,100,200,South Africa,beta,785,7797.0,22.0,7775.0,29.684378,0.016,1.0,0.016
470,10000,100,200,South Africa,alpha,835,7966.0,17.0,7949.0,29.7416,0.016,1.67,0.02672
471,10000,100,200,Brazil,gamma,731,9308.0,70.0,9238.0,35.20993,0.016,2.05,0.032799999999999996
472,10000,100,200,United Kingdom,delta,797,8662.0,76.0,8586.0,41.28833,0.016,2.2,0.0352
473,10000,100,200,United Kingdom,delta,281,9291.0,157.0,9134.0,41.37093,0.016,2.2,0.0352
474,10000,100,200,South Africa,beta,347,7758.0,23.0,7735.0,29.502825,0.016,1.0,0.016
475,10000,100,200,India,delta,184,8859.0,45.0,8814.0,30.739956,0.016,2.2,0.0352
476,10000,100,200,United Kingdom,alpha,641,8645.0,88.0,8557.0,41.722076,0.016,1.67,0.02672
477,10000,100,200,Brazil,gamma,812,8252.0,36.0,8216.0,35.206444,0.016,2.05,0.032799999999999996
478,10000,100,200,India,delta,716,8932.0,53.0,8879.0,31.105894,0.016,2.2,0.0352
479,10000,100,200,Brazil,delta,852,8361.0,38.0,8323.0,34.76858,0.016,2.2,0.0352
480,10000,100,200,United Kingdom,alpha,367,8584.0,100.0,8484.0,42.008114,0.016,1.67,0.02672
481,10000,100,200,India,delta,498,9033.0,44.0,8989.0,31.349731,0.016,2.2,0.0352
482,10000,100,200,Brazil,gamma,641,8334.0,45.0,8289.0,35.476826,0.016,2.05,0.032799999999999996
483,10000,100,200,Brazil,gamma,419,8394.0,53.0,8341.0,35.48503,0.016,2.05,0.032799999999999996
484,10000,100,200,Brazil,gamma,483,8739.0,56.0,8683.0,35.322136,0.016,2.05,0.032799999999999996
485,10000,100,200,Brazil,gamma,262,8170.0,49.0,8121.0,34.735588,0.016,2.05,0.032799999999999996
486,10000,100,200,Brazil,gamma,257,8157.0,45.0,8112.0,35.310814,0.016,2.05,0.032799999999999996
487,10000,100,200,United Kingdom,alpha,349,8565.0,98.0,8467.0,41.318214,0.016,1.67,0.02672
488,10000,100,200,India,delta,237,8836.0,36.0,8800.0,30.972519,0.016,2.2,0.0352
489,10000,100,200,United Kingdom,beta,969,8620.0,94.0,8526.0,41.37307,0.016,1.0,0.016
490,10000,100,200,Brazil,gamma,918,8495.0,44.0,8451.0,35.14962,0.016,2.05,0.032799999999999996
491,10000,100,200,Brazil,gamma,1000,8215.0,43.0,8172.0,34.84805,0.016,2.05,0.032799999999999996
492,10000,100,200,Brazil,gamma,521,8280.0,45.0,8235.0,35.30913,0.016,2.05,0.032799999999999996
493,10000,100,200,Brazil,alpha,916,8165.0,42.0,8123.0,35.106968,0.016,1.67,0.02672
494,10000,100,200,Brazil,alpha,680,8070.0,32.0,8038.0,34.994656,0.016,1.67,0.02672
495,10000,100,200,South Africa,beta,997,7758.0,26.0,7732.0,29.934666,0.016,1.0,0.016
