,Unnamed: 0,Unnamed: 0.1,pop_size,pop_scale,pop_type,pop_infected,n_days,location,variants,cum_infections,cum_deaths,cum_recoveries,rand_seed,avg_age,wild_beta,rel_beta,beta,rel_severe_prob,contacts
2252,4429,4429,51633,20,hybrid,1000,216,Bangladesh,delta,993720.4946780952,2614.273996352763,991118.066089042,756,30.18394,0.016,2.2,0.0352,1.0,3.4690000000000003
2253,4435,4435,51633,20,hybrid,1000,216,Bangladesh,delta,994317.2795013556,2880.0,991314.316937724,23,30.112593,0.016,2.2,0.0352,1.0,3.4690000000000003
2254,4438,4438,51633,20,hybrid,1000,216,Bangladesh,delta,993307.7252434022,2780.0,990728.5262392444,707,30.21446,0.016,2.2,0.0352,1.0,3.4690000000000003
2256,4442,4442,51633,20,hybrid,1000,216,Bangladesh,gamma,984064.3445234306,2180.0000000000005,982067.6437735516,2,29.969646,0.016,2.0,0.032,1.0,3.4690000000000003
2259,4450,4450,51633,20,hybrid,1000,216,Bangladesh,delta,994455.1267825748,2765.6229523715947,991593.4152520248,148,30.246485,0.016,2.2,0.0352,1.0,3.4690000000000003
2260,4458,4458,51633,20,hybrid,1000,216,Bangladesh,delta,992847.4549734088,2480.0,990309.0822592804,995,30.293032,0.016,2.2,0.0352,1.0,3.4690000000000003
2265,4469,4469,51633,20,hybrid,1000,216,Bangladesh,delta,994253.6182310592,2660.0,991893.1369971244,422,30.193718,0.016,2.2,0.0352,1.0,3.4690000000000003
2268,4484,4484,51633,20,hybrid,1000,216,Bangladesh,delta,991923.924126743,2560.0,989520.7830000249,633,30.141054,0.016,2.2,0.0352,1.0,3.4690000000000003
2273,4494,4494,51633,20,hybrid,1000,216,Bangladesh,delta,994884.8907959186,2500.0,992349.0858264551,738,30.125977,0.016,2.2,0.0352,1.0,3.4690000000000003
2274,4500,4500,51633,20,hybrid,1000,216,Bangladesh,delta,992152.7389106333,3120.0,988927.8681380012,828,30.107191,0.016,2.2,0.0352,1.0,3.4690000000000003
2275,4501,4501,51633,20,hybrid,1000,216,Bangladesh,delta,993389.9103347348,2760.0,990670.4977938804,326,30.18232,0.016,2.2,0.0352,1.0,3.4690000000000003
2277,4503,4503,51633,20,hybrid,1000,216,Bangladesh,alpha,969177.2281100976,2320.0,966875.7253359128,441,30.299492,0.016,1.67,0.02672,1.0,3.4690000000000003
2279,4506,4506,51633,20,hybrid,1000,216,Bangladesh,delta,992148.7509866416,2360.0,989591.735613566,19,30.231352,0.016,2.2,0.0352,1.0,3.4690000000000003
2282,4512,4512,51633,20,hybrid,1000,216,Bangladesh,delta,991540.6002731146,3060.0,988564.8329477406,758,30.087011,0.016,2.2,0.0352,1.0,3.4690000000000003
2285,4518,4518,51633,20,hybrid,1000,216,Bangladesh,delta,992528.4004649428,2940.0,989391.8549384188,16,30.23117,0.016,2.2,0.0352,1.0,3.4690000000000003
2287,4520,4520,51633,20,hybrid,1000,216,Bangladesh,delta,993176.297054065,2640.0,990641.7019928948,614,30.232449,0.016,2.2,0.0352,1.0,3.4690000000000003
2288,4521,4521,51633,20,hybrid,1000,216,Bangladesh,alpha,969019.9045697832,2420.0,966664.0472621748,61,30.260483,0.016,1.67,0.02672,1.0,3.4690000000000003
2289,4523,4523,51633,20,hybrid,1000,216,Bangladesh,delta,992808.9116201644,3120.2867837058325,989775.8270130156,228,30.205206,0.016,2.2,0.0352,1.0,3.4690000000000003
2291,4526,4526,51633,20,hybrid,1000,216,Bangladesh,gamma,983637.4136546474,2860.0,980748.107735697,121,30.10914,0.016,2.0,0.032,1.0,3.4690000000000003
2293,4530,4530,51633,20,hybrid,1000,216,Bangladesh,delta,994348.4244592434,2700.0,991886.1333276094,129,30.199015,0.016,2.2,0.0352,1.0,3.4690000000000003
2294,4536,4536,51633,20,hybrid,1000,216,Bangladesh,alpha,968754.2284329104,2780.0,966425.9811734108,782,30.217194,0.016,1.67,0.02672,1.0,3.4690000000000003
2296,4538,4538,51633,20,hybrid,1000,216,Bangladesh,gamma,986137.6555130596,2640.0,983588.8887040484,59,30.099913,0.016,2.0,0.032,1.0,3.4690000000000003
2299,4545,4545,51633,20,hybrid,1000,216,Bangladesh,delta,992808.470702606,2740.0,990258.5649957724,76,30.15475,0.016,2.2,0.0352,1.0,3.4690000000000003
2300,4546,4546,51633,20,hybrid,1000,216,Bangladesh,delta,993752.2717174232,2600.0,991372.4296643712,904,30.151531,0.016,2.2,0.0352,1.0,3.4690000000000003
2303,4554,4554,51633,20,hybrid,1000,216,Bangladesh,beta,874053.0795358566,2525.159780352,871702.7869552253,996,30.085758,0.016,1.0,0.016,1.0,3.4690000000000003
2306,4558,4558,51633,20,hybrid,1000,216,Bangladesh,beta,870622.1297369815,2384.29981696,868380.0958699326,378,30.189632,0.016,1.0,0.016,1.0,3.4690000000000003
2309,4563,4563,51633,20,hybrid,1000,216,Bangladesh,delta,993837.9041935054,2560.0,991208.7742612796,911,30.166319,0.016,2.2,0.0352,1.0,3.4690000000000003
2311,4573,4573,51633,20,hybrid,1000,216,Bangladesh,delta,992571.6939417704,2760.0,989605.641302045,842,30.272728,0.016,2.2,0.0352,1.0,3.4690000000000003
2313,4578,4578,51633,20,hybrid,1000,216,Bangladesh,beta,875920.5526094453,2772.839184645489,872734.167668122,423,30.1168,0.016,1.0,0.016,1.0,3.4690000000000003
2315,4580,4580,51633,20,hybrid,1000,216,Bangladesh,delta,992112.1530608452,2340.0,989754.2379560188,240,30.072721,0.016,2.2,0.0352,1.0,3.4690000000000003
2316,4581,4581,51633,20,hybrid,1000,216,Bangladesh,delta,994018.7033779478,2760.0,991279.46283631,999,30.36361,0.016,2.2,0.0352,1.0,3.4690000000000003
2317,4584,4584,51633,20,hybrid,1000,216,Bangladesh,delta,994377.6349999384,2780.0,991554.6649727768,128,30.213676,0.016,2.2,0.0352,1.0,3.4690000000000003
2320,4588,4588,51633,20,hybrid,1000,216,Bangladesh,delta,992005.828895736,2940.0,989395.3467161474,361,30.087904,0.016,2.2,0.0352,1.0,3.4690000000000003
2324,4596,4596,51633,20,hybrid,1000,216,Bangladesh,delta,993124.7388819776,2839.15821987701,990328.4978833528,98,30.231846,0.016,2.2,0.0352,1.0,3.4690000000000003
2327,4601,4601,51633,20,hybrid,1000,216,Bangladesh,delta,993254.893885083,2740.0,990588.3888536278,557,30.241997,0.016,2.2,0.0352,1.0,3.4690000000000003
2328,4604,4604,51633,20,hybrid,1000,216,Bangladesh,delta,993375.2044103452,2980.0,990246.2972963196,530,30.199095,0.016,2.2,0.0352,1.0,3.4690000000000003
2329,4605,4605,51633,20,hybrid,1000,216,Bangladesh,delta,994227.3004351268,2860.0,991506.729479546,918,30.29294,0.016,2.2,0.0352,1.0,3.4690000000000003
2331,4608,4608,51633,20,hybrid,1000,216,Bangladesh,delta,992062.827156414,2660.0000000000005,989387.457220202,468,29.938803,0.016,2.2,0.0352,1.0,3.4690000000000003
2332,4609,4609,51633,20,hybrid,1000,216,Bangladesh,delta,992673.9466341572,2700.0,990192.666694676,29,30.2712,0.016,2.2,0.0352,1.0,3.4690000000000003
2334,4611,4611,51633,20,hybrid,1000,216,Bangladesh,delta,994066.445053841,2440.0,991590.0346383484,834,30.19176,0.016,2.2,0.0352,1.0,3.4690000000000003
2335,4616,4616,51633,20,hybrid,1000,216,Bangladesh,beta,872012.1925269973,2290.699320537907,869404.0509553861,421,30.096525,0.016,1.0,0.016,1.0,3.4690000000000003
2336,4617,4617,51633,20,hybrid,1000,216,Bangladesh,delta,993230.8357765508,2660.0,990529.9463753708,888,30.019423,0.016,2.2,0.0352,1.0,3.4690000000000003
2337,4618,4618,51633,20,hybrid,1000,216,Bangladesh,delta,991302.7753093588,2400.0,988745.8433907912,340,30.11719,0.016,2.2,0.0352,1.0,3.4690000000000003
2338,4619,4619,51633,20,hybrid,1000,216,Bangladesh,delta,993363.4131324932,2880.0,990437.086226386,388,30.162321,0.016,2.2,0.0352,1.0,3.4690000000000003
2341,4622,4622,51633,20,hybrid,1000,216,Bangladesh,delta,991538.3315118736,2740.0,988798.4688984798,896,30.102272,0.016,2.2,0.0352,1.0,3.4690000000000003
2344,4628,4628,51633,20,hybrid,1000,216,Bangladesh,delta,992091.7096027136,2040.0,990086.2501429192,937,30.17418,0.016,2.2,0.0352,1.0,3.4690000000000003
2345,4630,4630,51633,20,hybrid,1000,216,Bangladesh,delta,990884.8667036032,2740.0,988038.640078394,924,30.014095,0.016,2.2,0.0352,1.0,3.4690000000000003
2346,4631,4631,51633,20,hybrid,1000,216,Bangladesh,beta,868904.8765790398,2572.839184645489,866469.7883252567,251,30.100569,0.016,1.0,0.016,1.0,3.4690000000000003
2350,4643,4643,51633,20,hybrid,1000,216,Bangladesh,delta,992902.406568565,2620.0,990591.540187566,531,30.275667,0.016,2.2,0.0352,1.0,3.4690000000000003
2352,4648,4648,51633,20,hybrid,1000,216,Bangladesh,gamma,984537.5918109145,2400.0,982184.5089363186,46,30.168865,0.016,2.0,0.032,1.0,3.4690000000000003
2353,4649,4649,51633,20,hybrid,1000,216,Bangladesh,delta,992662.7397557984,2980.0,989732.767996618,522,30.135338,0.016,2.2,0.0352,1.0,3.4690000000000003
2354,4652,4652,51633,20,hybrid,1000,216,Bangladesh,gamma,985206.815419304,2320.0,983028.7837745224,458,30.04341,0.016,2.0,0.032,1.0,3.4690000000000003
2355,4656,4656,51633,20,hybrid,1000,216,Bangladesh,delta,991877.9807687924,2580.0,989494.8951982833,784,30.141586,0.016,2.2,0.0352,1.0,3.4690000000000003
2357,4659,4659,51633,20,hybrid,1000,216,Bangladesh,delta,994310.0755703768,2840.0,991385.4525370434,45,30.326458,0.016,2.2,0.0352,1.0,3.4690000000000003
2359,4663,4663,51633,20,hybrid,1000,216,Bangladesh,delta,993208.7169493282,2780.0,990443.8419207584,588,30.145517,0.016,2.2,0.0352,1.0,3.4690000000000003
2361,4667,4667,51633,20,hybrid,1000,216,Bangladesh,delta,992881.2167081402,2240.0,990653.3326947284,566,30.103807,0.016,2.2,0.0352,1.0,3.4690000000000003
2364,4675,4675,51633,20,hybrid,1000,216,Bangladesh,beta,871545.9766112454,2140.0,869437.5445990462,303,30.081589,0.016,1.0,0.016,1.0,3.4690000000000003
2366,4678,4678,51633,20,hybrid,1000,216,Bangladesh,alpha,967011.8780733508,2460.0,964634.370640885,652,30.078695,0.016,1.67,0.02672,1.0,3.4690000000000003
2367,4679,4679,51633,20,hybrid,1000,216,Bangladesh,delta,991416.7452298064,2560.0,988731.0998805574,300,29.9464,0.016,2.2,0.0352,1.0,3.4690000000000003
2368,4681,4681,51633,20,hybrid,1000,216,Bangladesh,delta,993804.9696652234,3000.0,990833.63518625,466,30.188564,0.016,2.2,0.0352,1.0,3.4690000000000003
2369,4683,4683,51633,20,hybrid,1000,216,Bangladesh,delta,992528.4004649428,2940.0,989391.8549384188,16,30.23117,0.016,2.2,0.0352,1.0,3.4690000000000003
2373,4693,4693,51633,20,hybrid,1000,216,Bangladesh,delta,991773.1935394212,2400.0,989302.7518931612,197,30.070263,0.016,2.2,0.0352,1.0,3.4690000000000003
2374,4697,4697,51633,20,hybrid,1000,216,Bangladesh,delta,992953.3637640472,2620.0,990558.5854681476,460,30.379864,0.016,2.2,0.0352,1.0,3.4690000000000003
2375,4698,4698,51633,20,hybrid,1000,216,Bangladesh,delta,994420.2235269304,2740.0,991588.2477584168,890,30.17055,0.016,2.2,0.0352,1.0,3.4690000000000003
2376,4699,4699,51633,20,hybrid,1000,216,Bangladesh,delta,994187.366910939,2600.0,991445.4330335816,817,30.229437,0.016,2.2,0.0352,1.0,3.4690000000000003
2377,4700,4700,51633,20,hybrid,1000,216,Bangladesh,delta,993340.6212960148,2600.0,990843.0981632944,181,30.285805,0.016,2.2,0.0352,1.0,3.4690000000000003
2382,4705,4705,51633,20,hybrid,1000,216,Bangladesh,delta,992895.6924239008,2620.0,990465.11623457,788,30.114613,0.016,2.2,0.0352,1.0,3.4690000000000003
2383,4706,4706,51633,20,hybrid,1000,216,Bangladesh,delta,992013.5608756106,2640.0,989603.8160114771,439,30.073427,0.016,2.2,0.0352,1.0,3.4690000000000003
2384,4708,4708,51633,20,hybrid,1000,216,Bangladesh,delta,994437.1999085124,3200.0,991316.8271314874,131,30.231722,0.016,2.2,0.0352,1.0,3.4690000000000003
2386,4712,4712,51633,20,hybrid,1000,216,Bangladesh,delta,992112.1530608452,2340.0,989754.2379560188,240,30.072721,0.016,2.2,0.0352,1.0,3.4690000000000003
2387,4716,4716,51633,20,hybrid,1000,216,Bangladesh,delta,994251.6698866494,2980.0,991587.7883281934,688,30.18895,0.016,2.2,0.0352,1.0,3.4690000000000003
2388,4718,4718,51633,20,hybrid,1000,216,Bangladesh,beta,872518.7355499553,2784.047913841171,870135.9422815441,469,30.223497,0.016,1.0,0.016,1.0,3.4690000000000003
2389,4719,4719,51633,20,hybrid,1000,216,Bangladesh,delta,991254.8776244828,2508.1443794219167,988852.1745293384,502,30.156189,0.016,2.2,0.0352,1.0,3.4690000000000003
2394,4733,4733,51633,20,hybrid,1000,216,Bangladesh,delta,992046.1762319814,2540.0,989587.0956398732,362,30.182184,0.016,2.2,0.0352,1.0,3.4690000000000003
2395,4735,4735,51633,20,hybrid,1000,216,Bangladesh,alpha,968741.5655211434,3000.0,965525.592781278,149,30.17252,0.016,1.67,0.02672,1.0,3.4690000000000003
2396,4737,4737,51633,20,hybrid,1000,216,Bangladesh,alpha,968305.6606150632,2600.0,965525.8698821316,539,30.159924,0.016,1.67,0.02672,1.0,3.4690000000000003
2397,4738,4738,51633,20,hybrid,1000,216,Bangladesh,beta,869520.7274713865,2562.985984,867235.582365277,294,30.187414,0.016,1.0,0.016,1.0,3.4690000000000003
2399,4742,4742,51633,20,hybrid,1000,216,Bangladesh,delta,992504.3413174131,2780.0,989967.3663559546,410,30.097507,0.016,2.2,0.0352,1.0,3.4690000000000003
2400,4743,4743,51633,20,hybrid,1000,216,Bangladesh,delta,993807.0020809574,2640.0,991236.5152366736,421,30.096525,0.016,2.2,0.0352,1.0,3.4690000000000003
2402,4745,4745,51633,20,hybrid,1000,216,Bangladesh,delta,993659.4737840978,2540.0000000000005,991351.4772170509,908,30.248775,0.016,2.2,0.0352,1.0,3.4690000000000003
2403,4746,4746,51633,20,hybrid,1000,216,Bangladesh,delta,992902.406568565,2620.0,990591.540187566,531,30.275667,0.016,2.2,0.0352,1.0,3.4690000000000003
2404,4747,4747,51633,20,hybrid,1000,216,Bangladesh,delta,992258.0064390316,2560.0,989750.7847587244,764,30.151333,0.016,2.2,0.0352,1.0,3.4690000000000003
2405,4748,4748,51633,20,hybrid,1000,216,Bangladesh,delta,990735.8447947628,2700.0,988197.246548026,996,30.085758,0.016,2.2,0.0352,1.0,3.4690000000000003
2407,4750,4750,51633,20,hybrid,1000,216,Bangladesh,delta,993889.5744745953,2560.0,991429.0000697008,799,30.222145,0.016,2.2,0.0352,1.0,3.4690000000000003
2409,4753,4753,51633,20,hybrid,1000,216,Bangladesh,delta,992583.4426691738,2820.0,989715.3100577292,490,30.17987,0.016,2.2,0.0352,1.0,3.4690000000000003
2410,4754,4754,51633,20,hybrid,1000,216,Bangladesh,delta,991435.5600712616,2980.0,988419.9041837972,631,30.061464,0.016,2.2,0.0352,1.0,3.4690000000000003
2411,4755,4755,51633,20,hybrid,1000,216,Bangladesh,delta,993889.5744745953,2560.0,991429.0000697008,799,30.222145,0.016,2.2,0.0352,1.0,3.4690000000000003
2412,4757,4757,51633,20,hybrid,1000,216,Bangladesh,gamma,985854.7140995708,2680.0,983151.9360245876,575,30.334225,0.016,2.0,0.032,1.0,3.4690000000000003
2413,4762,4762,51633,20,hybrid,1000,216,Bangladesh,delta,992747.2117709592,2760.0,990160.2578286028,394,30.156164,0.016,2.2,0.0352,1.0,3.4690000000000003
2414,4763,4763,51633,20,hybrid,1000,216,Bangladesh,delta,992789.492522913,2400.0,990391.0418165036,155,30.145124,0.016,2.2,0.0352,1.0,3.4690000000000003
2416,4765,4765,51633,20,hybrid,1000,216,Bangladesh,delta,993834.4228900644,3000.0,990652.7910717928,697,30.168846,0.016,2.2,0.0352,1.0,3.4690000000000003
2418,4767,4767,51633,20,hybrid,1000,216,Bangladesh,delta,995038.4803182244,2620.0,992409.3988746612,151,30.128414,0.016,2.2,0.0352,1.0,3.4690000000000003
2419,4768,4768,51633,20,hybrid,1000,216,Bangladesh,beta,869907.3078568722,1998.3930055745864,867551.6878926823,30,29.969002,0.016,1.0,0.016,1.0,3.4690000000000003
2420,4769,4769,51633,20,hybrid,1000,216,Bangladesh,delta,994071.2988189636,2980.0,991231.2784794316,745,30.283659,0.016,2.2,0.0352,1.0,3.4690000000000003
2422,4772,4772,51633,20,hybrid,1000,216,Bangladesh,delta,991197.9137649185,2200.0,989110.2175258588,796,30.257418,0.016,2.2,0.0352,1.0,3.4690000000000003
2424,4776,4776,51633,20,hybrid,1000,216,Bangladesh,delta,993706.1435216212,2800.0,990902.3097827776,247,30.14021,0.016,2.2,0.0352,1.0,3.4690000000000003
2425,4779,4779,51633,20,hybrid,1000,216,Bangladesh,delta,994983.3785480298,2320.0,992678.2599563394,574,30.42246,0.016,2.2,0.0352,1.0,3.4690000000000003
2426,4781,4781,51633,20,hybrid,1000,216,Bangladesh,delta,992528.4004649428,2940.0,989391.8549384188,16,30.23117,0.016,2.2,0.0352,1.0,3.4690000000000003
2430,4790,4790,51633,20,hybrid,1000,216,Bangladesh,delta,992794.1188541602,2680.0,990189.7393391632,608,30.267818,0.016,2.2,0.0352,1.0,3.4690000000000003
2431,4791,4791,51633,20,hybrid,1000,216,Bangladesh,alpha,971354.37206373,2820.0,968216.1465106104,845,30.358772,0.016,1.67,0.02672,1.0,3.4690000000000003
2432,4792,4792,51633,20,hybrid,1000,216,Bangladesh,delta,991095.0174061232,3000.0,988198.8771505816,841,30.258175,0.016,2.2,0.0352,1.0,3.4690000000000003
2435,4801,4801,51633,20,hybrid,1000,216,Bangladesh,gamma,986549.0833931412,3120.0000000000005,983426.258071137,447,30.217112,0.016,2.0,0.032,1.0,3.4690000000000003
2436,4803,4803,51633,20,hybrid,1000,216,Bangladesh,delta,991865.164585944,2840.0,989215.7614616954,147,30.23451,0.016,2.2,0.0352,1.0,3.4690000000000003
2438,4806,4806,51633,20,hybrid,1000,216,Bangladesh,delta,992973.7858921568,2680.0,990118.4565789122,400,30.12569,0.016,2.2,0.0352,1.0,3.4690000000000003
2441,4813,4813,51633,20,hybrid,1000,216,Bangladesh,delta,994058.5205350312,2400.0,991877.3396476456,13,30.206734,0.016,2.2,0.0352,1.0,3.4690000000000003
2442,4814,4814,51633,20,hybrid,1000,216,Bangladesh,delta,991713.2158493352,2460.0,989340.5777057188,820,30.013826,0.016,2.2,0.0352,1.0,3.4690000000000003
2443,4821,4821,51633,20,hybrid,1000,216,Bangladesh,delta,991770.0492638228,2840.0,988858.898414503,10,30.06269,0.016,2.2,0.0352,1.0,3.4690000000000003
2444,4824,4824,51633,20,hybrid,1000,216,Bangladesh,delta,993706.1435216212,2800.0,990902.3097827776,247,30.14021,0.016,2.2,0.0352,1.0,3.4690000000000003
2445,4826,4826,51633,20,hybrid,1000,216,Bangladesh,alpha,966394.7377289652,2680.0,964027.0240442794,710,30.184689,0.016,1.67,0.02672,1.0,3.4690000000000003
2446,4827,4827,51633,20,hybrid,1000,216,Bangladesh,delta,994296.7953266432,2440.0,991953.3385528424,101,30.146433,0.016,2.2,0.0352,1.0,3.4690000000000003
2448,4834,4834,51633,20,hybrid,1000,216,Bangladesh,gamma,983546.5821795608,2560.0,980962.1540524138,49,30.25214,0.016,2.0,0.032,1.0,3.4690000000000003
2449,4835,4835,51633,20,hybrid,1000,216,Bangladesh,beta,875455.3562749501,2240.0,872841.2635492901,727,30.128246,0.016,1.0,0.016,1.0,3.4690000000000003
2450,4836,4836,51633,20,hybrid,1000,216,Bangladesh,beta,871647.2700331577,2500.0,869589.148094163,870,30.265423,0.016,1.0,0.016,1.0,3.4690000000000003
2451,4838,4838,51633,20,hybrid,1000,216,Bangladesh,delta,991385.279745836,2520.0,989052.7280914054,217,30.035477,0.016,2.2,0.0352,1.0,3.4690000000000003
2452,4840,4840,51633,20,hybrid,1000,216,Bangladesh,delta,994076.175896156,2640.0,991545.2378843484,325,30.210691,0.016,2.2,0.0352,1.0,3.4690000000000003
2453,4842,4842,51633,20,hybrid,1000,216,Bangladesh,delta,993776.762326064,2500.0,991306.4603806712,249,30.222315,0.016,2.2,0.0352,1.0,3.4690000000000003
2454,4843,4843,51633,20,hybrid,1000,216,Bangladesh,delta,993176.297054065,2640.0,990641.7019928948,614,30.232449,0.016,2.2,0.0352,1.0,3.4690000000000003
2460,4852,4852,51633,20,hybrid,1000,216,Bangladesh,delta,993136.0080065216,2540.0,990559.5217056852,909,30.202269,0.016,2.2,0.0352,1.0,3.4690000000000003
2462,4854,4854,51633,20,hybrid,1000,216,Bangladesh,delta,994066.445053841,2440.0,991590.0346383484,834,30.19176,0.016,2.2,0.0352,1.0,3.4690000000000003
2466,4865,4865,51633,20,hybrid,1000,216,Bangladesh,delta,992705.5723385653,2408.6427636267617,990470.049330889,210,30.205141,0.016,2.2,0.0352,1.0,3.4690000000000003
2469,4870,4870,51633,20,hybrid,1000,216,Bangladesh,delta,992821.1764383484,2599.334400711886,990482.5752606244,515,30.30151,0.016,2.2,0.0352,1.0,3.4690000000000003
2470,4871,4871,51633,20,hybrid,1000,216,Bangladesh,gamma,987520.1430472228,2700.0,984603.622041132,693,30.204184,0.016,2.0,0.032,1.0,3.4690000000000003
2471,4875,4875,51633,20,hybrid,1000,216,Bangladesh,delta,992258.0064390316,2560.0,989750.7847587244,764,30.151333,0.016,2.2,0.0352,1.0,3.4690000000000003
2475,4881,4881,51633,20,hybrid,1000,216,Bangladesh,delta,994289.3551935868,2980.0,991073.9982485756,981,30.270031,0.016,2.2,0.0352,1.0,3.4690000000000003
2476,4887,4887,51633,20,hybrid,1000,216,Bangladesh,delta,991406.0391357908,2640.0,988799.9076149252,35,30.05156,0.016,2.2,0.0352,1.0,3.4690000000000003
2481,4893,4893,51633,20,hybrid,1000,216,Bangladesh,delta,991461.7565479584,3100.0,988143.5858880176,263,29.993876,0.016,2.2,0.0352,1.0,3.4690000000000003
2482,4894,4894,51633,20,hybrid,1000,216,Bangladesh,delta,993311.6964752492,2900.0,990580.320710322,826,30.14211,0.016,2.2,0.0352,1.0,3.4690000000000003
2484,4901,4901,51633,20,hybrid,1000,216,Bangladesh,alpha,967810.774660456,2780.0,965094.4831001536,347,30.087353,0.016,1.67,0.02672,1.0,3.4690000000000003
2488,4907,4907,51633,20,hybrid,1000,216,Bangladesh,delta,994411.1503312208,2520.0,992156.5830351332,14,30.157516,0.016,2.2,0.0352,1.0,3.4690000000000003
2491,4915,4915,51633,20,hybrid,1000,216,Bangladesh,delta,992316.6599614036,2500.0,989945.7683927591,452,30.245234,0.016,2.2,0.0352,1.0,3.4690000000000003
2492,4916,4916,51633,20,hybrid,1000,216,Bangladesh,delta,992918.1002837042,2700.0,989874.2497721168,218,30.091131,0.016,2.2,0.0352,1.0,3.4690000000000003
2493,4920,4920,51633,20,hybrid,1000,216,Bangladesh,beta,873251.2473286195,2100.0,871066.0507688482,695,30.000902,0.016,1.0,0.016,1.0,3.4690000000000003
2495,4922,4922,51633,20,hybrid,1000,216,Bangladesh,beta,869877.2818383141,2722.8371052814664,867221.0948917053,471,30.055498,0.016,1.0,0.016,1.0,3.4690000000000003
2497,4927,4927,51633,20,hybrid,1000,216,Bangladesh,delta,994311.3848695668,2980.0,991168.111846676,677,30.182823,0.016,2.2,0.0352,1.0,3.4690000000000003
2499,4930,4930,51633,20,hybrid,1000,216,Bangladesh,alpha,970294.188058981,2400.0,967896.4916122734,950,30.058516,0.016,1.67,0.02672,1.0,3.4690000000000003
2501,4935,4935,51633,20,hybrid,1000,216,Bangladesh,delta,991886.3079688776,2940.0,989052.4364446602,272,30.207823,0.016,2.2,0.0352,1.0,3.4690000000000003
2502,4938,4938,51633,20,hybrid,1000,216,Bangladesh,delta,990935.5099424124,2620.0,988257.004763271,479,30.052555,0.016,2.2,0.0352,1.0,3.4690000000000003
2503,4939,4939,51633,20,hybrid,1000,216,Bangladesh,delta,991561.7845607965,2960.0,988291.7767038124,310,30.104906,0.016,2.2,0.0352,1.0,3.4690000000000003
2504,4943,4943,51633,20,hybrid,1000,216,Bangladesh,delta,992046.1762319814,2540.0,989587.0956398732,362,30.182184,0.016,2.2,0.0352,1.0,3.4690000000000003
2505,4944,4944,51633,20,hybrid,1000,216,Bangladesh,delta,992967.7499966267,2640.0,990305.5282988552,671,30.158016,0.016,2.2,0.0352,1.0,3.4690000000000003
2506,4946,4946,51633,20,hybrid,1000,216,Bangladesh,gamma,985880.0771157064,2760.0,982925.6587674952,497,30.109304,0.016,2.0,0.032,1.0,3.4690000000000003
2508,4948,4948,51633,20,hybrid,1000,216,Bangladesh,beta,875394.7562553745,2580.0,873111.5259130561,985,30.129768,0.016,1.0,0.016,1.0,3.4690000000000003
2511,4952,4952,51633,20,hybrid,1000,216,Bangladesh,delta,994172.7977678868,3100.0,991111.5331474268,473,30.193754,0.016,2.2,0.0352,1.0,3.4690000000000003
2515,4957,4957,51633,20,hybrid,1000,216,Bangladesh,delta,993678.3751904208,2800.0,990732.6904768724,805,30.213902,0.016,2.2,0.0352,1.0,3.4690000000000003
2516,4958,4958,51633,20,hybrid,1000,216,Bangladesh,delta,993015.9913397054,2940.0,990167.3706944556,641,29.88759,0.016,2.2,0.0352,1.0,3.4690000000000003
2518,4961,4961,51633,20,hybrid,1000,216,Bangladesh,alpha,968433.0869397608,2520.0,965854.6642649184,538,30.014238,0.016,1.67,0.02672,1.0,3.4690000000000003
2520,4964,4964,51633,20,hybrid,1000,216,Bangladesh,alpha,964486.1506456494,2760.0,961856.9433150257,404,30.11814,0.016,1.67,0.02672,1.0,3.4690000000000003
2522,4966,4966,51633,20,hybrid,1000,216,Bangladesh,beta,868113.5702480284,2420.0,866047.8820136671,392,30.180515,0.016,1.0,0.016,1.0,3.4690000000000003
2523,4967,4967,51633,20,hybrid,1000,216,Bangladesh,delta,993565.4674811222,2600.0,990922.1017873224,801,30.220293,0.016,2.2,0.0352,1.0,3.4690000000000003
2524,4968,4968,51633,20,hybrid,1000,216,Bangladesh,delta,992394.0513291436,2600.0,989429.2744048293,701,30.087605,0.016,2.2,0.0352,1.0,3.4690000000000003
2525,4969,4969,51633,20,hybrid,1000,216,Bangladesh,delta,992673.9466341572,2700.0,990192.666694676,29,30.2712,0.016,2.2,0.0352,1.0,3.4690000000000003
2528,4974,4974,51633,20,hybrid,1000,216,Bangladesh,delta,993807.786170898,2780.0000000000005,991014.353500672,654,30.283182,0.016,2.2,0.0352,1.0,3.4690000000000003
2530,4979,4979,51633,20,hybrid,1000,216,Bangladesh,delta,991751.615026523,2880.0,988615.9691929092,123,30.165735,0.016,2.2,0.0352,1.0,3.4690000000000003
2531,4982,4982,51633,20,hybrid,1000,216,Bangladesh,delta,993142.2396065732,2700.0,990499.4126440544,718,30.222328,0.016,2.2,0.0352,1.0,3.4690000000000003
2532,4983,4983,51633,20,hybrid,1000,216,Bangladesh,alpha,966981.9267305284,2540.0,964417.0048588148,977,30.11314,0.016,1.67,0.02672,1.0,3.4690000000000003
2533,4984,4984,51633,20,hybrid,1000,216,Bangladesh,delta,991713.2158493352,2460.0,989340.5777057188,820,30.013826,0.016,2.2,0.0352,1.0,3.4690000000000003
2534,4985,4985,51633,20,hybrid,1000,216,Bangladesh,delta,991224.069349341,2520.0,988570.9216678918,879,30.06406,0.016,2.2,0.0352,1.0,3.4690000000000003
