,Unnamed: 0,Unnamed: 0.1,pop_size,pop_scale,pop_type,pop_infected,n_days,location,variants,cum_infections,cum_deaths,cum_recoveries,rand_seed,avg_age,wild_beta,rel_beta,beta,rel_severe_prob,contacts
2461,5002,5002,51633,20,hybrid,1000,216,Mozambique,beta,785889.0579875144,660.0,785601.5162682643,939,22.186562,0.016,1.0,0.016,1.0,3.366
2463,5007,5007,51633,20,hybrid,1000,216,Mozambique,beta,780809.0584813119,1320.0,779450.444161247,447,22.368893,0.016,1.0,0.016,1.0,3.366
2465,5015,5015,51633,20,hybrid,1000,216,Mozambique,beta,782724.6821147893,1127.9470215161446,781816.2413518152,461,22.194307,0.016,1.0,0.016,1.0,3.366
2466,5016,5016,51633,20,hybrid,1000,216,Mozambique,beta,793666.9273994927,1040.0,792496.0722361091,875,22.475979,0.016,1.0,0.016,1.0,3.366
2471,5024,5024,51633,20,hybrid,1000,216,Mozambique,beta,777438.8141280821,940.0,776916.5240183042,561,22.246378,0.016,1.0,0.016,1.0,3.366
2472,5027,5027,51633,20,hybrid,1000,216,Mozambique,beta,780249.3167048325,1058.4884258895036,778799.6716689182,203,22.263227,0.016,1.0,0.016,1.0,3.366
2473,5031,5031,51633,20,hybrid,1000,216,Mozambique,beta,779168.1850562061,1100.0,778350.8807795304,354,22.353764,0.016,1.0,0.016,1.0,3.366
2474,5037,5037,51633,20,hybrid,1000,216,Mozambique,gamma,947972.5127086648,1060.0,946575.4377664644,739,22.2452,0.016,2.0,0.032,1.0,3.366
2475,5039,5039,51633,20,hybrid,1000,216,Mozambique,gamma,947804.8315834198,1400.0,946520.4237814626,572,22.204315,0.016,2.0,0.032,1.0,3.366
2476,5040,5040,51633,20,hybrid,1000,216,Mozambique,beta,783770.0103795525,1220.0,782439.0862135661,364,22.208328,0.016,1.0,0.016,1.0,3.366
2478,5044,5044,51633,20,hybrid,1000,216,Mozambique,beta,778331.4357022205,1120.0,777266.9875940533,697,22.276611,0.016,1.0,0.016,1.0,3.366
2479,5045,5045,51633,20,hybrid,1000,216,Mozambique,beta,787570.7808696099,944.29981696,786474.7264065474,900,22.260592,0.016,1.0,0.016,1.0,3.366
2481,5047,5047,51633,20,hybrid,1000,216,Mozambique,beta,776768.7331472847,860.0,775871.0415041775,630,22.167883,0.016,1.0,0.016,1.0,3.366
2484,5059,5059,51633,20,hybrid,1000,216,Mozambique,beta,785531.385111783,935.4070215745865,784535.7529466008,378,22.293884,0.016,1.0,0.016,1.0,3.366
2485,5061,5061,51633,20,hybrid,1000,216,Mozambique,beta,783703.5345465242,920.0,782655.3026654334,909,22.289019,0.016,1.0,0.016,1.0,3.366
2486,5065,5065,51633,20,hybrid,1000,216,Mozambique,beta,781912.3315436023,1000.0,781090.7578629662,841,22.381626,0.016,1.0,0.016,1.0,3.366
2489,5072,5072,51633,20,hybrid,1000,216,Mozambique,beta,780339.2656459935,1018.4884258895036,779471.8195177852,723,22.243725,0.016,1.0,0.016,1.0,3.366
2491,5075,5075,51633,20,hybrid,1000,216,Mozambique,gamma,949774.8823584764,1320.0,948538.3339785544,75,22.373528,0.016,2.0,0.032,1.0,3.366
2493,5078,5078,51633,20,hybrid,1000,216,Mozambique,beta,785908.4141861,1080.0,784839.1316893674,185,22.305,0.016,1.0,0.016,1.0,3.366
2495,5080,5080,51633,20,hybrid,1000,216,Mozambique,beta,787899.9985770129,1200.0,785888.5191198825,856,22.235157,0.016,1.0,0.016,1.0,3.366
2496,5082,5082,51633,20,hybrid,1000,216,Mozambique,beta,788906.0478471838,1128.916100448256,787873.2430438572,736,22.1873,0.016,1.0,0.016,1.0,3.366
2498,5086,5086,51633,20,hybrid,1000,216,Mozambique,beta,784561.3466735118,1120.0,783589.1967352731,371,22.349592,0.016,1.0,0.016,1.0,3.366
2499,5087,5087,51633,20,hybrid,1000,216,Mozambique,beta,780454.9940426518,1067.43008370688,778906.0071646017,965,22.32701,0.016,1.0,0.016,1.0,3.366
2501,5090,5090,51633,20,hybrid,1000,216,Mozambique,beta,790301.7418549666,740.0,789264.9691524422,842,22.353594,0.016,1.0,0.016,1.0,3.366
2502,5094,5094,51633,20,hybrid,1000,216,Mozambique,beta,787787.1024408748,980.0,786582.5447119923,786,22.231323,0.016,1.0,0.016,1.0,3.366
2505,5103,5103,51633,20,hybrid,1000,216,Mozambique,beta,778280.0747486341,940.0,777532.5313435132,935,22.191736,0.016,1.0,0.016,1.0,3.366
2506,5107,5107,51633,20,hybrid,1000,216,Mozambique,beta,790455.0469997515,700.0,789265.8022882096,481,22.335728,0.016,1.0,0.016,1.0,3.366
2508,5112,5112,51633,20,hybrid,1000,216,Mozambique,beta,781013.4338529732,1000.0,779849.3695589055,980,22.201189,0.016,1.0,0.016,1.0,3.366
2510,5117,5117,51633,20,hybrid,1000,216,Mozambique,beta,783629.1735920736,1190.6993205379072,782122.433852087,901,22.317375,0.016,1.0,0.016,1.0,3.366
2513,5120,5120,51633,20,hybrid,1000,216,Mozambique,delta,961364.8885144624,1260.0,960460.0217457948,325,22.302532,0.016,2.2,0.0352,1.0,3.366
2519,5127,5127,51633,20,hybrid,1000,216,Mozambique,beta,775714.0716196133,940.0,774870.390780859,50,22.20794,0.016,1.0,0.016,1.0,3.366
2520,5132,5132,51633,20,hybrid,1000,216,Mozambique,beta,781069.844869663,1044.29981696,780535.683024387,679,22.215511,0.016,1.0,0.016,1.0,3.366
2524,5140,5140,51633,20,hybrid,1000,216,Mozambique,beta,784606.5992256757,1020.0,783318.1673195194,229,22.277142,0.016,1.0,0.016,1.0,3.366
2525,5143,5143,51633,20,hybrid,1000,216,Mozambique,beta,790552.404811051,942.985984,789107.2164644133,420,22.309494,0.016,1.0,0.016,1.0,3.366
2527,5150,5150,51633,20,hybrid,1000,216,Mozambique,beta,777568.6280283262,1000.0,776627.6367591454,86,22.108303,0.016,1.0,0.016,1.0,3.366
2528,5151,5151,51633,20,hybrid,1000,216,Mozambique,alpha,922401.5136218632,1060.0,921416.8703066964,809,22.312746,0.016,1.67,0.02672,1.0,3.366
2530,5154,5154,51633,20,hybrid,1000,216,Mozambique,beta,779458.0226321521,1118.4884258895036,777759.2918659659,65,22.258331,0.016,1.0,0.016,1.0,3.366
2532,5156,5156,51633,20,hybrid,1000,216,Mozambique,beta,783703.5345465242,920.0,782655.3026654334,909,22.289019,0.016,1.0,0.016,1.0,3.366
2533,5161,5161,51633,20,hybrid,1000,216,Mozambique,delta,960644.194005258,1320.0,959392.1595704928,453,22.3005,0.016,2.2,0.0352,1.0,3.366
2535,5166,5166,51633,20,hybrid,1000,216,Mozambique,beta,782004.4813857733,690.6993205379072,781300.6889597765,923,22.298544,0.016,1.0,0.016,1.0,3.366
2538,5172,5172,51633,20,hybrid,1000,216,Mozambique,beta,781989.7279109202,1000.0,780747.7604102248,972,22.250734,0.016,1.0,0.016,1.0,3.366
2542,5176,5176,51633,20,hybrid,1000,216,Mozambique,beta,789921.5753924004,1180.0,788851.2885192897,505,22.352781,0.016,1.0,0.016,1.0,3.366
2543,5177,5177,51633,20,hybrid,1000,216,Mozambique,beta,782786.9787138246,840.0,782397.4776592042,594,22.111395,0.016,1.0,0.016,1.0,3.366
2544,5178,5178,51633,20,hybrid,1000,216,Mozambique,beta,786299.8378199537,1240.0,785302.7821784832,316,22.247215,0.016,1.0,0.016,1.0,3.366
2546,5181,5181,51633,20,hybrid,1000,216,Mozambique,beta,780855.5395698508,976.8910569603072,779944.9365320472,261,22.278545,0.016,1.0,0.016,1.0,3.366
2548,5183,5183,51633,20,hybrid,1000,216,Mozambique,delta,960750.1678105976,1120.0,959540.8790074696,527,22.25385,0.016,2.2,0.0352,1.0,3.366
2549,5184,5184,51633,20,hybrid,1000,216,Mozambique,beta,781252.4915166654,822.4883199999999,780238.416430673,859,22.22338,0.016,1.0,0.016,1.0,3.366
2551,5187,5187,51633,20,hybrid,1000,216,Mozambique,alpha,918658.5001368374,1120.0,917666.2098004632,902,22.230043,0.016,1.67,0.02672,1.0,3.366
2554,5194,5194,51633,20,hybrid,1000,216,Mozambique,beta,784698.603949513,1100.0,783340.4699929347,874,22.178547,0.016,1.0,0.016,1.0,3.366
2556,5196,5196,51633,20,hybrid,1000,216,Mozambique,alpha,922519.8669220372,940.0,921991.9521451516,138,22.329803,0.016,1.67,0.02672,1.0,3.366
2557,5197,5197,51633,20,hybrid,1000,216,Mozambique,beta,779665.9754885347,1325.059584,778419.5179054297,774,22.314003,0.016,1.0,0.016,1.0,3.366
2558,5202,5202,51633,20,hybrid,1000,216,Mozambique,gamma,946401.3822508384,1100.0,945152.2773208896,770,22.33195,0.016,2.0,0.032,1.0,3.366
2560,5205,5205,51633,20,hybrid,1000,216,Mozambique,beta,774395.7889506179,1136.8358467794108,772861.839339562,290,22.341255,0.016,1.0,0.016,1.0,3.366
2565,5214,5214,51633,20,hybrid,1000,216,Mozambique,alpha,922466.9729811671,800.0,921645.3025705328,312,22.17772,0.016,1.67,0.02672,1.0,3.366
2566,5217,5217,51633,20,hybrid,1000,216,Mozambique,beta,784698.603949513,1100.0,783340.4699929347,874,22.178547,0.016,1.0,0.016,1.0,3.366
2567,5219,5219,51633,20,hybrid,1000,216,Mozambique,beta,782801.4737814507,1100.0,781438.4266098352,77,22.227772,0.016,1.0,0.016,1.0,3.366
2568,5220,5220,51633,20,hybrid,1000,216,Mozambique,beta,784409.0823510138,1260.0,783909.2417849984,223,22.251305,0.016,1.0,0.016,1.0,3.366
2569,5222,5222,51633,20,hybrid,1000,216,Mozambique,beta,782193.1442973998,761.5987579969864,780910.908429418,701,22.244572,0.016,1.0,0.016,1.0,3.366
2570,5224,5224,51633,20,hybrid,1000,216,Mozambique,beta,787780.1498899703,927.43008370688,786895.5742619408,967,22.332521,0.016,1.0,0.016,1.0,3.366
2571,5226,5226,51633,20,hybrid,1000,216,Mozambique,beta,781041.2936022737,1060.0,779683.9876513043,986,22.308424,0.016,1.0,0.016,1.0,3.366
2575,5230,5230,51633,20,hybrid,1000,216,Mozambique,alpha,919732.494642148,1100.0,918990.6824205332,720,22.20348,0.016,1.67,0.02672,1.0,3.366
2576,5231,5231,51633,20,hybrid,1000,216,Mozambique,beta,783991.0186803425,820.0,783570.6444848612,544,22.273449,0.016,1.0,0.016,1.0,3.366
2578,5234,5234,51633,20,hybrid,1000,216,Mozambique,beta,780053.7705764201,1000.0,779449.9746106965,402,22.283691,0.016,1.0,0.016,1.0,3.366
2580,5237,5237,51633,20,hybrid,1000,216,Mozambique,beta,794524.9451208293,1340.0,793169.2576408093,145,22.270193,0.016,1.0,0.016,1.0,3.366
2581,5239,5239,51633,20,hybrid,1000,216,Mozambique,beta,782399.3223767572,1023.6482062415035,780981.8844012832,680,22.080503,0.016,1.0,0.016,1.0,3.366
2582,5241,5241,51633,20,hybrid,1000,216,Mozambique,beta,780056.8468200807,1130.6993205379072,778804.512643265,411,22.349104,0.016,1.0,0.016,1.0,3.366
2584,5247,5247,51633,20,hybrid,1000,216,Mozambique,beta,781027.3113871953,1045.159780352,779951.5938861559,968,22.33013,0.016,1.0,0.016,1.0,3.366
2586,5249,5249,51633,20,hybrid,1000,216,Mozambique,alpha,919532.948098772,900.0,918550.4315705576,648,22.42315,0.016,1.67,0.02672,1.0,3.366
2589,5255,5255,51633,20,hybrid,1000,216,Mozambique,beta,788743.0454312805,1030.8718987343036,787873.6676672518,981,22.359285,0.016,1.0,0.016,1.0,3.366
2591,5258,5258,51633,20,hybrid,1000,216,Mozambique,beta,784142.0083190915,1320.0,782751.743819774,863,22.246605,0.016,1.0,0.016,1.0,3.366
2594,5265,5265,51633,20,hybrid,1000,216,Mozambique,beta,786265.1751803443,1168.8445263377596,785594.2151980682,955,22.196247,0.016,1.0,0.016,1.0,3.366
2597,5270,5270,51633,20,hybrid,1000,216,Mozambique,beta,782935.7991586349,1300.0,781860.7581365115,426,22.323528,0.016,1.0,0.016,1.0,3.366
2598,5271,5271,51633,20,hybrid,1000,216,Mozambique,beta,783352.7597746897,1238.4884258895036,782130.7827301916,737,22.38855,0.016,1.0,0.016,1.0,3.366
2599,5272,5272,51633,20,hybrid,1000,216,Mozambique,beta,779057.3841121959,998.4884258895036,777516.0886269424,847,22.25612,0.016,1.0,0.016,1.0,3.366
2601,5278,5278,51633,20,hybrid,1000,216,Mozambique,beta,782476.3166664722,978.4884258895036,781138.1661073947,199,22.352346,0.016,1.0,0.016,1.0,3.366
2602,5285,5285,51633,20,hybrid,1000,216,Mozambique,gamma,947481.5280166656,1300.0,946336.2105747452,198,22.245651,0.016,2.0,0.032,1.0,3.366
2603,5290,5290,51633,20,hybrid,1000,216,Mozambique,alpha,919577.1646670892,880.0,918747.7613101392,982,22.30951,0.016,1.67,0.02672,1.0,3.366
2611,5303,5303,51633,20,hybrid,1000,216,Mozambique,beta,781505.5270571713,822.985984,780263.3731420792,84,22.304953,0.016,1.0,0.016,1.0,3.366
2612,5304,5304,51633,20,hybrid,1000,216,Mozambique,alpha,920854.5915366716,1180.0,919984.5677076306,164,22.309566,0.016,1.67,0.02672,1.0,3.366
2613,5308,5308,51633,20,hybrid,1000,216,Mozambique,beta,782070.2549874709,900.0,781340.0946175974,167,22.272942,0.016,1.0,0.016,1.0,3.366
2615,5312,5312,51633,20,hybrid,1000,216,Mozambique,beta,793912.6433071955,1077.1390016054886,793183.5638105497,31,22.335608,0.016,1.0,0.016,1.0,3.366
2618,5318,5318,51633,20,hybrid,1000,216,Mozambique,alpha,918845.7615136156,1220.0,917726.2896239284,868,22.202559,0.016,1.67,0.02672,1.0,3.366
2619,5320,5320,51633,20,hybrid,1000,216,Mozambique,beta,780490.6848802399,1235.4070215745865,779244.7064762486,768,22.189894,0.016,1.0,0.016,1.0,3.366
2621,5324,5324,51633,20,hybrid,1000,216,Mozambique,beta,785775.2934713231,1240.0,784642.2374534713,605,22.164692,0.016,1.0,0.016,1.0,3.366
2624,5335,5335,51633,20,hybrid,1000,216,Mozambique,beta,788269.6830227945,1000.0,786998.1373418234,3,22.425438,0.016,1.0,0.016,1.0,3.366
2626,5337,5337,51633,20,hybrid,1000,216,Mozambique,beta,784408.8212258113,940.0,783153.4389685865,771,22.29331,0.016,1.0,0.016,1.0,3.366
2627,5340,5340,51633,20,hybrid,1000,216,Mozambique,beta,770075.6332212919,970.6993205379072,769265.299624166,988,22.174093,0.016,1.0,0.016,1.0,3.366
2634,5354,5354,51633,20,hybrid,1000,216,Mozambique,beta,786817.9494607465,978.4884258895036,785430.841319874,239,22.21398,0.016,1.0,0.016,1.0,3.366
2635,5358,5358,51633,20,hybrid,1000,216,Mozambique,beta,785086.9048416521,1000.0,783904.5636489105,659,22.140749,0.016,1.0,0.016,1.0,3.366
2640,5367,5367,51633,20,hybrid,1000,216,Mozambique,gamma,945979.830338307,1160.0000000000002,944914.793279946,417,22.170023,0.016,2.0,0.032,1.0,3.366
2641,5368,5368,51633,20,hybrid,1000,216,Mozambique,beta,782313.2669571568,1283.5831808,781131.6500593731,222,22.265913,0.016,1.0,0.016,1.0,3.366
2644,5375,5375,51633,20,hybrid,1000,216,Mozambique,beta,782972.3476028247,964.29981696,782070.6190069885,766,22.165173,0.016,1.0,0.016,1.0,3.366
2645,5376,5376,51633,20,hybrid,1000,216,Mozambique,beta,785929.3956033925,1115.4070215745865,784585.2779297956,801,22.319479,0.016,1.0,0.016,1.0,3.366
2646,5377,5377,51633,20,hybrid,1000,216,Mozambique,delta,959431.5245003676,1080.0,958730.8092941124,546,22.3414,0.016,2.2,0.0352,1.0,3.366
2651,5382,5382,51633,20,hybrid,1000,216,Mozambique,beta,787420.3377534368,1240.0,785880.1634392536,338,22.497187,0.016,1.0,0.016,1.0,3.366
2652,5385,5385,51633,20,hybrid,1000,216,Mozambique,beta,780415.313687027,1300.0,778821.312744791,381,22.242914,0.016,1.0,0.016,1.0,3.366
2653,5387,5387,51633,20,hybrid,1000,216,Mozambique,beta,776984.6754517232,966.1917364224,776272.0064514804,470,22.331593,0.016,1.0,0.016,1.0,3.366
2655,5394,5394,51633,20,hybrid,1000,216,Mozambique,alpha,923090.689324154,860.0,922316.5578494536,853,22.365532,0.016,1.67,0.02672,1.0,3.366
2656,5400,5400,51633,20,hybrid,1000,216,Mozambique,alpha,915731.48362097,1020.0,914719.280922126,702,22.227657,0.016,1.67,0.02672,1.0,3.366
2657,5402,5402,51633,20,hybrid,1000,216,Mozambique,beta,786487.9323443901,927.1369222414664,785240.2966076969,652,22.183897,0.016,1.0,0.016,1.0,3.366
2658,5403,5403,51633,20,hybrid,1000,216,Mozambique,beta,777194.1202935746,1120.0,775652.7289920069,891,22.26774,0.016,1.0,0.016,1.0,3.366
2659,5404,5404,51633,20,hybrid,1000,216,Mozambique,beta,781125.3820977968,960.0,780109.9969677968,176,22.293411,0.016,1.0,0.016,1.0,3.366
2660,5407,5407,51633,20,hybrid,1000,216,Mozambique,beta,785548.590651571,1141.505964507136,784733.6157006295,682,22.286583,0.016,1.0,0.016,1.0,3.366
2661,5409,5409,51633,20,hybrid,1000,216,Mozambique,beta,777526.6049885023,1134.075880800256,776723.8102693474,558,22.329311,0.016,1.0,0.016,1.0,3.366
2662,5413,5413,51633,20,hybrid,1000,216,Mozambique,beta,782070.2549874709,900.0,781340.0946175974,167,22.272942,0.016,1.0,0.016,1.0,3.366
2663,5418,5418,51633,20,hybrid,1000,216,Mozambique,beta,788848.8077665223,1120.0,787446.7799759428,129,22.320257,0.016,1.0,0.016,1.0,3.366
2664,5420,5420,51633,20,hybrid,1000,216,Mozambique,beta,787042.1290279665,1140.0,785588.2923191185,183,22.388685,0.016,1.0,0.016,1.0,3.366
2666,5425,5425,51633,20,hybrid,1000,216,Mozambique,beta,784563.4289597042,907.43008370688,783950.9583726538,941,22.371128,0.016,1.0,0.016,1.0,3.366
2667,5426,5426,51633,20,hybrid,1000,216,Mozambique,beta,783358.6361463794,1040.0,782001.3759256334,156,22.346807,0.016,1.0,0.016,1.0,3.366
2668,5429,5429,51633,20,hybrid,1000,216,Mozambique,beta,775776.2457778993,1130.4915533824,774556.2561442778,661,22.29208,0.016,1.0,0.016,1.0,3.366
2670,5433,5433,51633,20,hybrid,1000,216,Mozambique,beta,783553.7823588506,1086.1917364224,782917.2203374731,717,22.333622,0.016,1.0,0.016,1.0,3.366
2673,5443,5443,51633,20,hybrid,1000,216,Mozambique,beta,781116.0183455658,980.0,780334.7951144574,421,22.21017,0.016,1.0,0.016,1.0,3.366
2674,5445,5445,51633,20,hybrid,1000,216,Mozambique,beta,783861.9830558365,1005.159780352,783181.5590417364,397,22.366377,0.016,1.0,0.016,1.0,3.366
2675,5446,5446,51633,20,hybrid,1000,216,Mozambique,beta,786916.0668117746,895.4070215745863,785895.13003327,899,22.264957,0.016,1.0,0.016,1.0,3.366
2677,5450,5450,51633,20,hybrid,1000,216,Mozambique,gamma,950582.9976755034,1420.0,949161.3255368234,486,22.248274,0.016,2.0,0.032,1.0,3.366
2678,5453,5453,51633,20,hybrid,1000,216,Mozambique,beta,787772.5350122676,1195.4070215745865,786831.6449972959,64,22.329039,0.016,1.0,0.016,1.0,3.366
2682,5461,5461,51633,20,hybrid,1000,216,Mozambique,beta,780415.313687027,1300.0,778821.312744791,381,22.242914,0.016,1.0,0.016,1.0,3.366
2683,5462,5462,51633,20,hybrid,1000,216,Mozambique,delta,963649.614465951,1360.0,962421.13741665,159,22.367123,0.016,2.2,0.0352,1.0,3.366
2684,5464,5464,51633,20,hybrid,1000,216,Mozambique,beta,777001.2997362907,1020.0,775684.7157944161,741,22.280066,0.016,1.0,0.016,1.0,3.366
2685,5466,5466,51633,20,hybrid,1000,216,Mozambique,beta,785402.3960934647,920.0,784688.7786692759,531,22.363575,0.016,1.0,0.016,1.0,3.366
2686,5467,5467,51633,20,hybrid,1000,216,Mozambique,beta,778530.7348185803,901.4744098895036,777746.6790282374,403,22.179054,0.016,1.0,0.016,1.0,3.366
2687,5468,5468,51633,20,hybrid,1000,216,Mozambique,beta,783893.3042567148,940.0,782982.3984083567,852,22.23771,0.016,1.0,0.016,1.0,3.366
2689,5472,5472,51633,20,hybrid,1000,216,Mozambique,beta,786348.4513103304,920.0,785277.2700367023,483,22.252327,0.016,1.0,0.016,1.0,3.366
2691,5478,5478,51633,20,hybrid,1000,216,Mozambique,beta,776590.1591237364,1048.916100448256,776094.4230630621,2,22.126993,0.016,1.0,0.016,1.0,3.366
2697,5488,5488,51633,20,hybrid,1000,216,Mozambique,beta,790602.5610781789,1187.43008370688,789497.9849614808,885,22.407305,0.016,1.0,0.016,1.0,3.366
2698,5489,5489,51633,20,hybrid,1000,216,Mozambique,gamma,952430.4385599104,1120.0,951198.2162287248,800,22.260378,0.016,2.0,0.032,1.0,3.366
2699,5490,5490,51633,20,hybrid,1000,216,Mozambique,beta,786886.6849964923,1120.0,785539.6482322149,8,22.292984,0.016,1.0,0.016,1.0,3.366
2701,5493,5493,51633,20,hybrid,1000,216,Mozambique,beta,782045.0377450542,800.0,780830.7325917766,878,22.19465,0.016,1.0,0.016,1.0,3.366
2702,5495,5495,51633,20,hybrid,1000,216,Mozambique,beta,782806.3377890342,1100.0,781181.0708862231,166,22.343601,0.016,1.0,0.016,1.0,3.366
2703,5496,5496,51633,20,hybrid,1000,216,Mozambique,beta,785825.4799353654,1220.0,784422.3532285152,160,22.316614,0.016,1.0,0.016,1.0,3.366
2709,5506,5506,51633,20,hybrid,1000,216,Mozambique,beta,784597.4682852792,800.0,783453.3898443843,275,22.335474,0.016,1.0,0.016,1.0,3.366
2712,5514,5514,51633,20,hybrid,1000,216,Mozambique,beta,793419.8737658816,1020.0,792519.7786857133,29,22.407726,0.016,1.0,0.016,1.0,3.366
2715,5518,5518,51633,20,hybrid,1000,216,Mozambique,beta,793285.0454054646,1367.43008370688,792417.8398887801,574,22.497046,0.016,1.0,0.016,1.0,3.366
2716,5521,5521,51633,20,hybrid,1000,216,Mozambique,beta,786070.6538583832,1060.0,784843.2094195927,953,22.248257,0.016,1.0,0.016,1.0,3.366
2717,5524,5524,51633,20,hybrid,1000,216,Mozambique,alpha,922401.5136218632,1060.0,921416.8703066964,809,22.312746,0.016,1.67,0.02672,1.0,3.366
2718,5529,5529,51633,20,hybrid,1000,216,Mozambique,delta,959760.7227232194,1420.0,958346.5951148256,221,22.377012,0.016,2.2,0.0352,1.0,3.366
2720,5532,5532,51633,20,hybrid,1000,216,Mozambique,beta,782470.3784146651,1215.4070215745865,781506.2280214212,829,22.250738,0.016,1.0,0.016,1.0,3.366
2722,5534,5534,51633,20,hybrid,1000,216,Mozambique,beta,785709.4450911308,1272.8391846454888,784810.3823485491,61,22.3782,0.016,1.0,0.016,1.0,3.366
2723,5536,5536,51633,20,hybrid,1000,216,Mozambique,delta,960110.128443405,1320.0,958733.0518156324,673,22.230858,0.016,2.2,0.0352,1.0,3.366
2724,5537,5537,51633,20,hybrid,1000,216,Mozambique,gamma,949224.9243306896,1080.0000000000002,948179.631403733,373,22.200214,0.016,2.0,0.032,1.0,3.366
2725,5538,5538,51633,20,hybrid,1000,216,Mozambique,beta,781287.3949532008,840.0,780198.3492349405,647,22.213938,0.016,1.0,0.016,1.0,3.366
2726,5539,5539,51633,20,hybrid,1000,216,Mozambique,alpha,922568.2154142852,1160.0,921366.4045322528,926,22.341322,0.016,1.67,0.02672,1.0,3.366
2727,5540,5540,51633,20,hybrid,1000,216,Mozambique,beta,787911.4912328271,905.159780352,786740.5926996619,583,22.22698,0.016,1.0,0.016,1.0,3.366
2728,5541,5541,51633,20,hybrid,1000,216,Mozambique,beta,785927.4752395628,1380.0,784904.7114070524,755,22.237791,0.016,1.0,0.016,1.0,3.366
2734,5553,5553,51633,20,hybrid,1000,216,Mozambique,delta,962939.6630426956,1020.0,961808.7295807071,29,22.407726,0.016,2.2,0.0352,1.0,3.366
2736,5556,5556,51633,20,hybrid,1000,216,Mozambique,beta,787078.2779478352,872.8391846454887,786276.2984849518,340,22.238306,0.016,1.0,0.016,1.0,3.366
2737,5557,5557,51633,20,hybrid,1000,216,Mozambique,beta,788524.7211578548,800.0,787720.1321263846,412,22.284384,0.016,1.0,0.016,1.0,3.366
2738,5561,5561,51633,20,hybrid,1000,216,Mozambique,beta,778120.2395099665,1100.0,776995.6726917803,25,22.301748,0.016,1.0,0.016,1.0,3.366
2739,5567,5567,51633,20,hybrid,1000,216,Mozambique,beta,780806.6328715978,820.0,780062.4215471232,395,22.305696,0.016,1.0,0.016,1.0,3.366
2740,5571,5571,51633,20,hybrid,1000,216,Mozambique,beta,780806.6328715978,820.0,780062.4215471232,395,22.305696,0.016,1.0,0.016,1.0,3.366
2741,5572,5572,51633,20,hybrid,1000,216,Mozambique,beta,778446.956842137,920.0,777414.6907037073,410,22.216051,0.016,1.0,0.016,1.0,3.366
2743,5576,5576,51633,20,hybrid,1000,216,Mozambique,gamma,951635.7625729074,1340.0,950123.990901636,557,22.364767,0.016,2.0,0.032,1.0,3.366
2745,5580,5580,51633,20,hybrid,1000,216,Mozambique,delta,960661.1516489056,1420.0,959376.3153661294,220,22.293095,0.016,2.2,0.0352,1.0,3.366
2747,5582,5582,51633,20,hybrid,1000,216,Mozambique,beta,793805.7938617768,1120.0,792383.2547820169,103,22.365396,0.016,1.0,0.016,1.0,3.366
2748,5583,5583,51633,20,hybrid,1000,216,Mozambique,delta,958587.8965361812,1120.0,957350.302734489,778,22.295374,0.016,2.2,0.0352,1.0,3.366
2749,5584,5584,51633,20,hybrid,1000,216,Mozambique,beta,777748.9105315536,740.0,776969.4227772176,256,22.201864,0.016,1.0,0.016,1.0,3.366
2750,5585,5585,51633,20,hybrid,1000,216,Mozambique,beta,781069.844869663,1044.29981696,780535.683024387,679,22.215511,0.016,1.0,0.016,1.0,3.366
2754,5591,5591,51633,20,hybrid,1000,216,Mozambique,beta,781257.7155566429,920.0,780630.4413777862,708,22.21723,0.016,1.0,0.016,1.0,3.366
2755,5592,5592,51633,20,hybrid,1000,216,Mozambique,beta,784130.2083326508,1100.0,782781.2312599414,904,22.2417,0.016,1.0,0.016,1.0,3.366
2756,5594,5594,51633,20,hybrid,1000,216,Mozambique,beta,788550.4798500785,1044.29981696,787720.0826653261,205,22.337627,0.016,1.0,0.016,1.0,3.366
2757,5596,5596,51633,20,hybrid,1000,216,Mozambique,beta,795511.5499871853,857.9989649974887,794997.9106513958,767,22.27152,0.016,1.0,0.016,1.0,3.366
2760,5601,5601,51633,20,hybrid,1000,216,Mozambique,beta,786843.6736046447,1100.0,785998.6132735976,603,22.37533,0.016,1.0,0.016,1.0,3.366
2763,5606,5606,51633,20,hybrid,1000,216,Mozambique,gamma,950120.6411779594,1360.0,948857.9424775336,244,22.402613,0.016,2.0,0.032,1.0,3.366
2764,5607,5607,51633,20,hybrid,1000,216,Mozambique,beta,792714.0332733088,880.0,791794.1708434615,706,22.418022,0.016,1.0,0.016,1.0,3.366
2766,5612,5612,51633,20,hybrid,1000,216,Mozambique,beta,784728.0530993729,1080.0,784030.2159418155,121,22.272137,0.016,1.0,0.016,1.0,3.366
2767,5614,5614,51633,20,hybrid,1000,216,Mozambique,beta,783893.3042567148,940.0,782982.3984083567,852,22.23771,0.016,1.0,0.016,1.0,3.366
2772,5622,5622,51633,20,hybrid,1000,216,Mozambique,beta,783703.5345465242,920.0,782655.3026654334,909,22.289019,0.016,1.0,0.016,1.0,3.366
2774,5628,5628,51633,20,hybrid,1000,216,Mozambique,alpha,921373.6256914178,1200.0,920489.3721370874,637,22.259052,0.016,1.67,0.02672,1.0,3.366
2776,5632,5632,51633,20,hybrid,1000,216,Mozambique,beta,784687.2122311043,940.0,783457.3109649869,300,22.090132,0.016,1.0,0.016,1.0,3.366
