,Unnamed: 0,Unnamed: 0.1,pop_size,pop_scale,pop_type,pop_infected,n_days,location,variants,cum_infections,cum_deaths,cum_recoveries,rand_seed,avg_age,wild_beta,rel_beta,beta,rel_severe_prob,contacts
2283,4626,4626,51633,20,hybrid,1000,216,Gambia,alpha,982574.5721299194,1140.0,981554.669942046,265,22.262423,0.016,1.67,0.02672,1.0,7.228999999999999
2284,4629,4629,51633,20,hybrid,1000,216,Gambia,beta,900007.328119773,1000.0,898743.8853325306,293,22.248772,0.016,1.0,0.016,1.0,7.228999999999999
2288,4637,4637,51633,20,hybrid,1000,216,Gambia,beta,900922.1271197662,875.4070215745863,899849.9558971655,472,22.144205,0.016,1.0,0.016,1.0,7.228999999999999
2291,4641,4641,51633,20,hybrid,1000,216,Gambia,alpha,979630.3012335554,1080.0,978373.7859410056,615,22.274069,0.016,1.67,0.02672,1.0,7.228999999999999
2293,4644,4644,51633,20,hybrid,1000,216,Gambia,alpha,980092.2412605694,860.0,979216.8515387753,88,22.266382,0.016,1.67,0.02672,1.0,7.228999999999999
2295,4647,4647,51633,20,hybrid,1000,216,Gambia,alpha,980734.3373837871,960.0,980033.0237154914,81,22.364283,0.016,1.67,0.02672,1.0,7.228999999999999
2296,4650,4650,51633,20,hybrid,1000,216,Gambia,alpha,981131.192392473,1220.0,979763.0049143706,647,22.138235,0.016,1.67,0.02672,1.0,7.228999999999999
2297,4651,4651,51633,20,hybrid,1000,216,Gambia,alpha,981726.170400156,900.0,981019.235225322,340,22.155777,0.016,1.67,0.02672,1.0,7.228999999999999
2301,4657,4657,51633,20,hybrid,1000,216,Gambia,alpha,979331.8771791508,1460.0,977875.668801618,515,22.310616,0.016,1.67,0.02672,1.0,7.228999999999999
2303,4662,4662,51633,20,hybrid,1000,216,Gambia,alpha,980482.1461628918,1040.0,979536.3083350884,503,22.177692,0.016,1.67,0.02672,1.0,7.228999999999999
2304,4664,4664,51633,20,hybrid,1000,216,Gambia,alpha,981144.9731863528,1260.0,980129.070824654,753,22.181873,0.016,1.67,0.02672,1.0,7.228999999999999
2305,4666,4666,51633,20,hybrid,1000,216,Gambia,alpha,982493.3101891052,1100.0,981038.1105054432,282,22.17192,0.016,1.67,0.02672,1.0,7.228999999999999
2309,4671,4671,51633,20,hybrid,1000,216,Gambia,alpha,980610.6686959536,900.0,979838.2213903174,45,22.35349,0.016,1.67,0.02672,1.0,7.228999999999999
2311,4677,4677,51633,20,hybrid,1000,216,Gambia,alpha,980129.45493725,980.0,979208.2035283466,528,22.264843,0.016,1.67,0.02672,1.0,7.228999999999999
2312,4680,4680,51633,20,hybrid,1000,216,Gambia,alpha,980962.2502229392,980.0,980005.5153844004,935,22.104809,0.016,1.67,0.02672,1.0,7.228999999999999
2313,4682,4682,51633,20,hybrid,1000,216,Gambia,gamma,996652.0629026009,940.0,995828.529159828,30,22.0211,0.016,2.0,0.032,1.0,7.228999999999999
2314,4686,4686,51633,20,hybrid,1000,216,Gambia,alpha,983807.334853011,1040.0,982933.9799132172,786,22.16393,0.016,1.67,0.02672,1.0,7.228999999999999
2315,4687,4687,51633,20,hybrid,1000,216,Gambia,alpha,983012.7205532994,1000.0,981979.0603932216,415,22.331257,0.016,1.67,0.02672,1.0,7.228999999999999
2316,4688,4688,51633,20,hybrid,1000,216,Gambia,alpha,981238.5866340656,1260.0,979921.5756514572,165,22.09193,0.016,1.67,0.02672,1.0,7.228999999999999
2320,4694,4694,51633,20,hybrid,1000,216,Gambia,alpha,978457.2888850224,860.0,977487.311410678,642,22.19216,0.016,1.67,0.02672,1.0,7.228999999999999
2323,4707,4707,51633,20,hybrid,1000,216,Gambia,delta,1001964.1838525424,1160.0,1000799.6514992388,381,22.155783,0.016,2.2,0.0352,1.0,7.228999999999999
2325,4711,4711,51633,20,hybrid,1000,216,Gambia,delta,1002465.8789494936,1200.0,1001288.1370667294,915,22.233877,0.016,2.2,0.0352,1.0,7.228999999999999
2326,4713,4713,51633,20,hybrid,1000,216,Gambia,gamma,994172.730132138,977.178732463806,992904.8276444012,491,22.06755,0.016,2.0,0.032,1.0,7.228999999999999
2327,4714,4714,51633,20,hybrid,1000,216,Gambia,alpha,981103.7882221858,1000.0,980214.1308563276,38,22.234457,0.016,1.67,0.02672,1.0,7.228999999999999
2329,4717,4717,51633,20,hybrid,1000,216,Gambia,alpha,983020.322913916,940.0,982102.9058365508,21,22.219131,0.016,1.67,0.02672,1.0,7.228999999999999
2330,4721,4721,51633,20,hybrid,1000,216,Gambia,alpha,981462.9679244786,1200.0,980224.2028849804,312,22.101875,0.016,1.67,0.02672,1.0,7.228999999999999
2331,4722,4722,51633,20,hybrid,1000,216,Gambia,alpha,981130.6309741342,1020.0,980194.9540361232,756,22.216219,0.016,1.67,0.02672,1.0,7.228999999999999
2334,4725,4725,51633,20,hybrid,1000,216,Gambia,alpha,983280.8469292332,1300.0000000000002,982030.3555673172,519,22.213387,0.016,1.67,0.02672,1.0,7.228999999999999
2335,4726,4726,51633,20,hybrid,1000,216,Gambia,delta,1002443.9859844206,1020.0,1001432.4366574916,657,22.243753,0.016,2.2,0.0352,1.0,7.228999999999999
2338,4729,4729,51633,20,hybrid,1000,216,Gambia,alpha,981728.909764914,940.0,980738.0357834873,620,22.136143,0.016,1.67,0.02672,1.0,7.228999999999999
2339,4734,4734,51633,20,hybrid,1000,216,Gambia,alpha,981203.0087080495,960.0,980321.4402753956,827,22.181479,0.016,1.67,0.02672,1.0,7.228999999999999
2341,4739,4739,51633,20,hybrid,1000,216,Gambia,alpha,979412.984588737,1100.0,978497.0985757316,318,22.214596,0.016,1.67,0.02672,1.0,7.228999999999999
2342,4741,4741,51633,20,hybrid,1000,216,Gambia,alpha,980883.2774448564,980.0,979712.5071988616,530,22.245737,0.016,1.67,0.02672,1.0,7.228999999999999
2343,4751,4751,51633,20,hybrid,1000,216,Gambia,beta,904297.398187628,820.0,903242.8501617706,103,22.283724,0.016,1.0,0.016,1.0,7.228999999999999
2344,4756,4756,51633,20,hybrid,1000,216,Gambia,alpha,981892.2226110348,1080.0,980777.1940656856,611,22.15948,0.016,1.67,0.02672,1.0,7.228999999999999
2347,4760,4760,51633,20,hybrid,1000,216,Gambia,alpha,980542.1170673684,1280.0,979408.1077030968,561,22.160301,0.016,1.67,0.02672,1.0,7.228999999999999
2348,4761,4761,51633,20,hybrid,1000,216,Gambia,alpha,981232.43730783,1280.0,980020.1778918244,754,22.182892,0.016,1.67,0.02672,1.0,7.228999999999999
2349,4770,4770,51633,20,hybrid,1000,216,Gambia,alpha,981466.1102485844,920.0,980688.0857863416,13,22.222324,0.016,1.67,0.02672,1.0,7.228999999999999
2351,4774,4774,51633,20,hybrid,1000,216,Gambia,delta,1002273.4153891562,1060.0,1001381.5235603596,819,22.15039,0.016,2.2,0.0352,1.0,7.228999999999999
2352,4777,4777,51633,20,hybrid,1000,216,Gambia,alpha,982422.961950578,1000.0,981480.8773730528,410,22.140062,0.016,1.67,0.02672,1.0,7.228999999999999
2353,4778,4778,51633,20,hybrid,1000,216,Gambia,alpha,979630.3012335554,1080.0,978373.7859410056,615,22.274069,0.016,1.67,0.02672,1.0,7.228999999999999
2354,4780,4780,51633,20,hybrid,1000,216,Gambia,gamma,995354.056362866,1260.0,994498.1140338609,337,22.141739,0.016,2.0,0.032,1.0,7.228999999999999
2355,4782,4782,51633,20,hybrid,1000,216,Gambia,alpha,982336.7029006483,1200.0,981082.7534222414,995,22.30477,0.016,1.67,0.02672,1.0,7.228999999999999
2356,4783,4783,51633,20,hybrid,1000,216,Gambia,gamma,998775.8502119284,1100.0,997446.6467050896,45,22.35349,0.016,2.0,0.032,1.0,7.228999999999999
2358,4785,4785,51633,20,hybrid,1000,216,Gambia,alpha,981461.5268354485,860.0,980669.7264800956,349,22.133083,0.016,1.67,0.02672,1.0,7.228999999999999
2359,4787,4787,51633,20,hybrid,1000,216,Gambia,alpha,984212.4344779146,960.0,983045.927119565,516,22.327026,0.016,1.67,0.02672,1.0,7.228999999999999
2361,4795,4795,51633,20,hybrid,1000,216,Gambia,delta,1003404.8425533528,1060.0,1002577.9020918704,149,22.212418,0.016,2.2,0.0352,1.0,7.228999999999999
2362,4796,4796,51633,20,hybrid,1000,216,Gambia,alpha,980294.4252669225,1080.0,979150.3805272358,696,22.155497,0.016,1.67,0.02672,1.0,7.228999999999999
2363,4797,4797,51633,20,hybrid,1000,216,Gambia,alpha,983707.9728889652,1220.0,982653.6199612776,66,22.246086,0.016,1.67,0.02672,1.0,7.228999999999999
2367,4804,4804,51633,20,hybrid,1000,216,Gambia,alpha,980390.317159684,700.0,979779.878119386,202,22.079937,0.016,1.67,0.02672,1.0,7.228999999999999
2368,4807,4807,51633,20,hybrid,1000,216,Gambia,alpha,982873.429631398,820.0,982288.5435889688,654,22.299713,0.016,1.67,0.02672,1.0,7.228999999999999
2369,4808,4808,51633,20,hybrid,1000,216,Gambia,gamma,997216.3938979828,1300.0,995764.8744965272,948,22.19408,0.016,2.0,0.032,1.0,7.228999999999999
2370,4811,4811,51633,20,hybrid,1000,216,Gambia,alpha,980610.6686959536,900.0,979838.2213903174,45,22.35349,0.016,1.67,0.02672,1.0,7.228999999999999
2371,4812,4812,51633,20,hybrid,1000,216,Gambia,alpha,982945.4582197678,1100.0,981828.815797718,804,22.415155,0.016,1.67,0.02672,1.0,7.228999999999999
2373,4816,4816,51633,20,hybrid,1000,216,Gambia,alpha,980119.490878785,800.0,979301.7019996324,618,22.142023,0.016,1.67,0.02672,1.0,7.228999999999999
2374,4817,4817,51633,20,hybrid,1000,216,Gambia,alpha,979217.2805348188,1160.0,977940.0080556752,590,22.2176,0.016,1.67,0.02672,1.0,7.228999999999999
2375,4818,4818,51633,20,hybrid,1000,216,Gambia,alpha,984037.3682970213,1253.8555425286522,982818.1974829138,914,22.170918,0.016,1.67,0.02672,1.0,7.228999999999999
2376,4819,4819,51633,20,hybrid,1000,216,Gambia,alpha,982595.2021619644,1132.139683314976,981690.2887209174,39,22.310566,0.016,1.67,0.02672,1.0,7.228999999999999
2377,4820,4820,51633,20,hybrid,1000,216,Gambia,gamma,997529.39707428,960.0,996457.5527382776,125,22.260618,0.016,2.0,0.032,1.0,7.228999999999999
2381,4828,4828,51633,20,hybrid,1000,216,Gambia,alpha,980309.4242026308,920.0,979116.2987217152,897,22.254679,0.016,1.67,0.02672,1.0,7.228999999999999
2384,4831,4831,51633,20,hybrid,1000,216,Gambia,alpha,981993.8491642647,1200.0,980871.7489386444,200,22.203733,0.016,1.67,0.02672,1.0,7.228999999999999
2385,4832,4832,51633,20,hybrid,1000,216,Gambia,alpha,981976.006663361,1200.0,980724.8300993578,276,22.19768,0.016,1.67,0.02672,1.0,7.228999999999999
2387,4839,4839,51633,20,hybrid,1000,216,Gambia,alpha,978192.1727186096,1213.674540454549,976969.172401723,392,22.19046,0.016,1.67,0.02672,1.0,7.228999999999999
2393,4856,4856,51633,20,hybrid,1000,216,Gambia,alpha,979881.0601195024,1160.0,978683.0724709668,347,22.165424,0.016,1.67,0.02672,1.0,7.228999999999999
2396,4860,4860,51633,20,hybrid,1000,216,Gambia,alpha,980044.1090402186,1140.0,978610.540535348,811,22.188578,0.016,1.67,0.02672,1.0,7.228999999999999
2397,4862,4862,51633,20,hybrid,1000,216,Gambia,alpha,981917.2616525118,820.0,981172.19999408,36,22.183853,0.016,1.67,0.02672,1.0,7.228999999999999
2398,4863,4863,51633,20,hybrid,1000,216,Gambia,alpha,981257.4083234612,1180.0,979822.7058835666,142,22.095806,0.016,1.67,0.02672,1.0,7.228999999999999
2403,4874,4874,51633,20,hybrid,1000,216,Gambia,alpha,982596.0164826596,1000.0,981290.48773674,726,22.265707,0.016,1.67,0.02672,1.0,7.228999999999999
2405,4878,4878,51633,20,hybrid,1000,216,Gambia,alpha,980483.5504863268,1120.0,979446.9866086028,358,22.110977,0.016,1.67,0.02672,1.0,7.228999999999999
2407,4883,4883,51633,20,hybrid,1000,216,Gambia,beta,900624.0332798611,1260.0,899457.9448993194,762,22.157196,0.016,1.0,0.016,1.0,7.228999999999999
2408,4884,4884,51633,20,hybrid,1000,216,Gambia,alpha,980426.6040263894,1080.0,979383.7598238704,385,22.120533,0.016,1.67,0.02672,1.0,7.228999999999999
2410,4886,4886,51633,20,hybrid,1000,216,Gambia,alpha,980670.6428491116,1220.0,979346.4423319424,965,22.237001,0.016,1.67,0.02672,1.0,7.228999999999999
2412,4895,4895,51633,20,hybrid,1000,216,Gambia,alpha,979613.537051716,880.0,978683.783722164,986,22.241817,0.016,1.67,0.02672,1.0,7.228999999999999
2413,4897,4897,51633,20,hybrid,1000,216,Gambia,beta,897309.1902114509,1000.0,896291.034235894,117,22.139364,0.016,1.0,0.016,1.0,7.228999999999999
2414,4898,4898,51633,20,hybrid,1000,216,Gambia,alpha,981338.108836926,1160.0,980271.404023916,253,22.166523,0.016,1.67,0.02672,1.0,7.228999999999999
2415,4899,4899,51633,20,hybrid,1000,216,Gambia,alpha,979158.5250613628,875.3637147346703,978343.7832595044,87,22.010124,0.016,1.67,0.02672,1.0,7.228999999999999
2416,4900,4900,51633,20,hybrid,1000,216,Gambia,alpha,980541.2483519204,1120.0,979797.6792949868,127,22.265408,0.016,1.67,0.02672,1.0,7.228999999999999
2417,4903,4903,51633,20,hybrid,1000,216,Gambia,alpha,978881.2345644536,1040.0,977980.6410408432,273,22.259617,0.016,1.67,0.02672,1.0,7.228999999999999
2421,4911,4911,51633,20,hybrid,1000,216,Gambia,gamma,995454.3911709032,1080.0,994078.8408185206,400,22.166306,0.016,2.0,0.032,1.0,7.228999999999999
2425,4918,4918,51633,20,hybrid,1000,216,Gambia,alpha,978801.7177823704,1200.0,977513.1847170572,262,22.064653,0.016,1.67,0.02672,1.0,7.228999999999999
2426,4919,4919,51633,20,hybrid,1000,216,Gambia,alpha,982775.6181316396,1100.0,981630.9378273222,175,22.22718,0.016,1.67,0.02672,1.0,7.228999999999999
2427,4923,4923,51633,20,hybrid,1000,216,Gambia,alpha,982661.733761521,1000.0,981654.1143718384,724,22.366709,0.016,1.67,0.02672,1.0,7.228999999999999
2429,4925,4925,51633,20,hybrid,1000,216,Gambia,alpha,981884.7627364916,820.0,981169.1276916928,368,22.250208,0.016,1.67,0.02672,1.0,7.228999999999999
2430,4929,4929,51633,20,hybrid,1000,216,Gambia,alpha,979707.1556258092,1400.0,978433.4131492462,757,22.17028,0.016,1.67,0.02672,1.0,7.228999999999999
2432,4932,4932,51633,20,hybrid,1000,216,Gambia,alpha,981203.0087080495,960.0,980321.4402753956,827,22.181479,0.016,1.67,0.02672,1.0,7.228999999999999
2433,4934,4934,51633,20,hybrid,1000,216,Gambia,alpha,980871.1684706828,1100.0,979672.0577610532,831,22.209415,0.016,1.67,0.02672,1.0,7.228999999999999
2434,4936,4936,51633,20,hybrid,1000,216,Gambia,beta,900374.3600128989,1020.0,899235.7309212189,982,22.231081,0.016,1.0,0.016,1.0,7.228999999999999
2436,4940,4940,51633,20,hybrid,1000,216,Gambia,delta,1001332.834880593,1320.0,999936.9156065912,778,22.216526,0.016,2.2,0.0352,1.0,7.228999999999999
2440,4949,4949,51633,20,hybrid,1000,216,Gambia,alpha,982459.090714348,980.0,981282.0500174738,964,22.20377,0.016,1.67,0.02672,1.0,7.228999999999999
2442,4960,4960,51633,20,hybrid,1000,216,Gambia,alpha,982587.0263512798,1100.0,981418.5457765404,842,22.270866,0.016,1.67,0.02672,1.0,7.228999999999999
2443,4963,4963,51633,20,hybrid,1000,216,Gambia,alpha,982419.758423556,1104.8785790778284,981481.171006978,686,22.245667,0.016,1.67,0.02672,1.0,7.228999999999999
2444,4972,4972,51633,20,hybrid,1000,216,Gambia,alpha,980854.690970814,1140.0,979942.451805224,658,22.174234,0.016,1.67,0.02672,1.0,7.228999999999999
2445,4973,4973,51633,20,hybrid,1000,216,Gambia,alpha,981203.0087080495,960.0,980321.4402753956,827,22.181479,0.016,1.67,0.02672,1.0,7.228999999999999
2447,4976,4976,51633,20,hybrid,1000,216,Gambia,beta,899541.1993386049,1060.0,898369.7389106497,623,22.229053,0.016,1.0,0.016,1.0,7.228999999999999
2449,4980,4980,51633,20,hybrid,1000,216,Gambia,alpha,978712.434934814,1040.0000000000002,977625.765861753,64,22.254156,0.016,1.67,0.02672,1.0,7.228999999999999
2450,4981,4981,51633,20,hybrid,1000,216,Gambia,alpha,979878.3444477122,720.0,979211.7527534952,832,22.253868,0.016,1.67,0.02672,1.0,7.228999999999999
2451,4986,4986,51633,20,hybrid,1000,216,Gambia,alpha,980559.2184519628,1020.0,979462.3101740296,994,22.126247,0.016,1.67,0.02672,1.0,7.228999999999999
2452,4987,4987,51633,20,hybrid,1000,216,Gambia,alpha,980644.5187441268,1100.0,979540.9749877685,80,22.219574,0.016,1.67,0.02672,1.0,7.228999999999999
2455,4993,4993,51633,20,hybrid,1000,216,Gambia,gamma,996042.464020698,980.0,995079.7898877844,735,22.240047,0.016,2.0,0.032,1.0,7.228999999999999
2457,4995,4995,51633,20,hybrid,1000,216,Gambia,alpha,979272.7500214828,1260.0000000000002,977919.805249078,785,22.12831,0.016,1.67,0.02672,1.0,7.228999999999999
2458,4996,4996,51633,20,hybrid,1000,216,Gambia,delta,1002591.907262334,980.0,1001467.6838980488,291,22.2826,0.016,2.2,0.0352,1.0,7.228999999999999
2459,4998,4998,51633,20,hybrid,1000,216,Gambia,alpha,978384.069355306,1000.0,977165.0821959455,719,22.195919,0.016,1.67,0.02672,1.0,7.228999999999999
2462,5004,5004,51633,20,hybrid,1000,216,Gambia,gamma,994218.32944182,960.0,993214.8338638252,253,22.166523,0.016,2.0,0.032,1.0,7.228999999999999
2464,5008,5008,51633,20,hybrid,1000,216,Gambia,alpha,982908.354542354,1040.0,982119.4279956697,61,22.29855,0.016,1.67,0.02672,1.0,7.228999999999999
2467,5017,5017,51633,20,hybrid,1000,216,Gambia,alpha,981189.4174555691,900.0,980148.7073512368,643,22.21581,0.016,1.67,0.02672,1.0,7.228999999999999
2468,5019,5019,51633,20,hybrid,1000,216,Gambia,alpha,980595.2307597595,1100.0,979640.281392878,816,22.27729,0.016,1.67,0.02672,1.0,7.228999999999999
2469,5020,5020,51633,20,hybrid,1000,216,Gambia,alpha,981854.3388104308,1180.0,980907.9320112048,878,22.110909,0.016,1.67,0.02672,1.0,7.228999999999999
2470,5021,5021,51633,20,hybrid,1000,216,Gambia,alpha,985586.4100347528,720.0,984798.8802622086,92,22.35022,0.016,1.67,0.02672,1.0,7.228999999999999
2477,5041,5041,51633,20,hybrid,1000,216,Gambia,alpha,978982.3016620608,980.0,977819.7536887936,79,22.227655,0.016,1.67,0.02672,1.0,7.228999999999999
2480,5046,5046,51633,20,hybrid,1000,216,Gambia,alpha,979543.0279157317,1160.0,978450.144646229,664,22.115934,0.016,1.67,0.02672,1.0,7.228999999999999
2482,5049,5049,51633,20,hybrid,1000,216,Gambia,alpha,982574.5721299194,1140.0,981554.669942046,265,22.262423,0.016,1.67,0.02672,1.0,7.228999999999999
2483,5057,5057,51633,20,hybrid,1000,216,Gambia,alpha,980598.852954885,1200.0,979758.2591288284,815,22.192371,0.016,1.67,0.02672,1.0,7.228999999999999
2487,5068,5068,51633,20,hybrid,1000,216,Gambia,alpha,979329.6782453848,980.0,978423.802654912,491,22.06755,0.016,1.67,0.02672,1.0,7.228999999999999
2488,5071,5071,51633,20,hybrid,1000,216,Gambia,alpha,979575.416250528,1140.0,978902.0592444836,970,22.215887,0.016,1.67,0.02672,1.0,7.228999999999999
2490,5073,5073,51633,20,hybrid,1000,216,Gambia,gamma,996033.8204233636,1080.0,994961.4441856288,700,22.244291,0.016,2.0,0.032,1.0,7.228999999999999
2492,5076,5076,51633,20,hybrid,1000,216,Gambia,alpha,980675.8225140028,820.0000000000001,979977.1941850444,242,22.141756,0.016,1.67,0.02672,1.0,7.228999999999999
2494,5079,5079,51633,20,hybrid,1000,216,Gambia,delta,1003082.7107196316,840.0,1002386.9421517644,82,22.116547,0.016,2.2,0.0352,1.0,7.228999999999999
2497,5083,5083,51633,20,hybrid,1000,216,Gambia,alpha,979782.682140908,1040.0,978501.131155888,96,22.159742,0.016,1.67,0.02672,1.0,7.228999999999999
2500,5089,5089,51633,20,hybrid,1000,216,Gambia,alpha,979343.1718310846,1220.0,977813.23832308,376,22.239124,0.016,1.67,0.02672,1.0,7.228999999999999
2503,5096,5096,51633,20,hybrid,1000,216,Gambia,alpha,982168.331644285,1020.0,981267.038228382,653,22.153156,0.016,1.67,0.02672,1.0,7.228999999999999
2504,5102,5102,51633,20,hybrid,1000,216,Gambia,alpha,982406.2935516324,840.0,981664.8793382952,727,22.180418,0.016,1.67,0.02672,1.0,7.228999999999999
2507,5111,5111,51633,20,hybrid,1000,216,Gambia,alpha,982336.7029006483,1200.0,981082.7534222414,995,22.30477,0.016,1.67,0.02672,1.0,7.228999999999999
2509,5114,5114,51633,20,hybrid,1000,216,Gambia,alpha,980753.5131401822,1000.0,979739.6613619544,813,22.182972,0.016,1.67,0.02672,1.0,7.228999999999999
2511,5118,5118,51633,20,hybrid,1000,216,Gambia,gamma,997628.1027693884,1140.0,996263.5838627368,227,22.116604,0.016,2.0,0.032,1.0,7.228999999999999
2512,5119,5119,51633,20,hybrid,1000,216,Gambia,alpha,982040.423554376,1120.0,980888.8263881456,640,22.246758,0.016,1.67,0.02672,1.0,7.228999999999999
2514,5121,5121,51633,20,hybrid,1000,216,Gambia,alpha,981584.8830799576,1234.40347604689,980368.5467526736,1000,22.254631,0.016,1.67,0.02672,1.0,7.228999999999999
2515,5122,5122,51633,20,hybrid,1000,216,Gambia,alpha,981130.4727989796,840.0,980203.0449560372,196,22.027746,0.016,1.67,0.02672,1.0,7.228999999999999
2516,5123,5123,51633,20,hybrid,1000,216,Gambia,alpha,979788.108965926,960.0,978974.7971800176,52,22.222271,0.016,1.67,0.02672,1.0,7.228999999999999
2517,5124,5124,51633,20,hybrid,1000,216,Gambia,delta,1003040.7899815288,1240.0,1001572.2791862407,599,22.208778,0.016,2.2,0.0352,1.0,7.228999999999999
2518,5125,5125,51633,20,hybrid,1000,216,Gambia,alpha,977991.5221620846,1060.0,977020.4173422098,462,22.200201,0.016,1.67,0.02672,1.0,7.228999999999999
2521,5137,5137,51633,20,hybrid,1000,216,Gambia,beta,896151.3238273166,900.0,895767.024952176,909,22.219797,0.016,1.0,0.016,1.0,7.228999999999999
2522,5138,5138,51633,20,hybrid,1000,216,Gambia,alpha,980570.938706726,1100.0000000000002,979302.4451133496,53,22.34693,0.016,1.67,0.02672,1.0,7.228999999999999
2523,5139,5139,51633,20,hybrid,1000,216,Gambia,alpha,982574.5721299194,1140.0,981554.669942046,265,22.262423,0.016,1.67,0.02672,1.0,7.228999999999999
2526,5146,5146,51633,20,hybrid,1000,216,Gambia,alpha,981479.2973610794,860.0,980894.0362366828,28,22.122234,0.016,1.67,0.02672,1.0,7.228999999999999
2529,5153,5153,51633,20,hybrid,1000,216,Gambia,delta,1003944.6535710952,980.0,1002938.4555507374,559,22.278275,0.016,2.2,0.0352,1.0,7.228999999999999
2531,5155,5155,51633,20,hybrid,1000,216,Gambia,alpha,979965.8447206892,1080.0,978906.694544132,966,22.152008,0.016,1.67,0.02672,1.0,7.228999999999999
2534,5162,5162,51633,20,hybrid,1000,216,Gambia,alpha,982036.8597631974,880.0,981186.880298899,931,22.241003,0.016,1.67,0.02672,1.0,7.228999999999999
2536,5167,5167,51633,20,hybrid,1000,216,Gambia,beta,900374.3600128989,1020.0,899235.7309212189,982,22.231081,0.016,1.0,0.016,1.0,7.228999999999999
2537,5169,5169,51633,20,hybrid,1000,216,Gambia,alpha,981087.3133627486,1000.0,979838.428591654,455,22.170185,0.016,1.67,0.02672,1.0,7.228999999999999
2539,5173,5173,51633,20,hybrid,1000,216,Gambia,alpha,980605.306047236,960.0,979786.5320163034,536,22.227732,0.016,1.67,0.02672,1.0,7.228999999999999
2540,5174,5174,51633,20,hybrid,1000,216,Gambia,alpha,983675.5960609386,780.0,982746.880247948,736,22.108423,0.016,1.67,0.02672,1.0,7.228999999999999
2541,5175,5175,51633,20,hybrid,1000,216,Gambia,alpha,983831.0848925964,1120.0000000000002,982752.4501345222,189,22.22719,0.016,1.67,0.02672,1.0,7.228999999999999
2545,5180,5180,51633,20,hybrid,1000,216,Gambia,alpha,981469.500577525,1020.0,980506.370796184,608,22.272087,0.016,1.67,0.02672,1.0,7.228999999999999
2547,5182,5182,51633,20,hybrid,1000,216,Gambia,alpha,978903.016547008,1040.0,977686.6399594464,310,22.137846,0.016,1.67,0.02672,1.0,7.228999999999999
2550,5185,5185,51633,20,hybrid,1000,216,Gambia,alpha,979591.780353438,1000.0,978401.4036623484,818,22.284288,0.016,1.67,0.02672,1.0,7.228999999999999
2552,5188,5188,51633,20,hybrid,1000,216,Gambia,alpha,981464.1274383072,1000.0,980805.7331470164,843,22.340162,0.016,1.67,0.02672,1.0,7.228999999999999
2553,5192,5192,51633,20,hybrid,1000,216,Gambia,alpha,979245.3507532652,1120.0,978275.5635461268,998,22.125536,0.016,1.67,0.02672,1.0,7.228999999999999
2555,5195,5195,51633,20,hybrid,1000,216,Gambia,alpha,982067.3213861452,1060.0,981121.4692349622,338,22.422367,0.016,1.67,0.02672,1.0,7.228999999999999
2559,5204,5204,51633,20,hybrid,1000,216,Gambia,delta,1001836.9599674416,1020.0,1000609.1418128074,746,22.23911,0.016,2.2,0.0352,1.0,7.228999999999999
2561,5206,5206,51633,20,hybrid,1000,216,Gambia,alpha,982894.662153319,1080.0,981705.4033734744,91,22.073744,0.016,1.67,0.02672,1.0,7.228999999999999
2562,5207,5207,51633,20,hybrid,1000,216,Gambia,alpha,982080.2215149612,1040.0,981121.688873544,210,22.225204,0.016,1.67,0.02672,1.0,7.228999999999999
2563,5208,5208,51633,20,hybrid,1000,216,Gambia,delta,1003233.6656207388,920.0,1002312.317330331,457,22.197895,0.016,2.2,0.0352,1.0,7.228999999999999
2564,5211,5211,51633,20,hybrid,1000,216,Gambia,alpha,982515.4563848728,1200.0,981428.5599067234,691,22.131168,0.016,1.67,0.02672,1.0,7.228999999999999
2572,5227,5227,51633,20,hybrid,1000,216,Gambia,gamma,997971.5333138476,1080.0,996996.1369250058,476,22.184967,0.016,2.0,0.032,1.0,7.228999999999999
2573,5228,5228,51633,20,hybrid,1000,216,Gambia,delta,1003986.0010997144,1160.0,1002955.332636854,637,22.178055,0.016,2.2,0.0352,1.0,7.228999999999999
2574,5229,5229,51633,20,hybrid,1000,216,Gambia,alpha,979877.4059337528,1420.0,978665.7318232238,115,22.194345,0.016,1.67,0.02672,1.0,7.228999999999999
2577,5233,5233,51633,20,hybrid,1000,216,Gambia,alpha,980398.23655781,1020.0,979307.9572678908,259,22.30931,0.016,1.67,0.02672,1.0,7.228999999999999
2579,5235,5235,51633,20,hybrid,1000,216,Gambia,beta,900709.9098650971,860.0,899944.4521653471,297,22.152113,0.016,1.0,0.016,1.0,7.228999999999999
2583,5245,5245,51633,20,hybrid,1000,216,Gambia,alpha,983590.1903881552,1200.0,982484.8415009636,449,22.081823,0.016,1.67,0.02672,1.0,7.228999999999999
2585,5248,5248,51633,20,hybrid,1000,216,Gambia,alpha,981750.2266741216,960.0,980417.966588096,375,22.235292,0.016,1.67,0.02672,1.0,7.228999999999999
2587,5250,5250,51633,20,hybrid,1000,216,Gambia,gamma,996674.9811381076,1180.0,995651.6103766452,407,22.244087,0.016,2.0,0.032,1.0,7.228999999999999
2588,5252,5252,51633,20,hybrid,1000,216,Gambia,alpha,982921.6835934314,980.0,982032.0333509048,764,22.202923,0.016,1.67,0.02672,1.0,7.228999999999999
