,Unnamed: 0,Unnamed: 0.1,pop_size,pop_scale,pop_type,pop_infected,n_days,location,variants,cum_infections,cum_deaths,cum_recoveries,rand_seed,avg_age,wild_beta,rel_beta,beta,rel_severe_prob,contacts
2903,5732,5732,51633,20,hybrid,1000,216,Oman,alpha,1006408.1874063582,1480.0,1005051.1320844876,23,29.973743,0.016,1.67,0.02672,1.0,7.017
2905,5738,5738,51633,20,hybrid,1000,216,Oman,gamma,1013369.691750134,1420.0,1011947.1394653306,500,30.009142,0.016,2.0,0.032,1.0,7.017
2907,5745,5745,51633,20,hybrid,1000,216,Oman,gamma,1014758.0465892758,1340.0,1013282.678662249,982,30.063522,0.016,2.0,0.032,1.0,7.017
2909,5747,5747,51633,20,hybrid,1000,216,Oman,gamma,1013986.9054483802,1480.0,1012585.6885034528,65,29.949678,0.016,2.0,0.032,1.0,7.017
2911,5750,5750,51633,20,hybrid,1000,216,Oman,gamma,1013598.705279716,1100.0,1012393.1676371532,930,29.95815,0.016,2.0,0.032,1.0,7.017
2912,5752,5752,51633,20,hybrid,1000,216,Oman,gamma,1012900.272417314,1460.0,1011382.2681218972,590,29.99508,0.016,2.0,0.032,1.0,7.017
2914,5756,5756,51633,20,hybrid,1000,216,Oman,delta,1018049.5074175724,1400.0,1016692.9347847172,524,30.035955,0.016,2.2,0.0352,1.0,7.017
2917,5763,5763,51633,20,hybrid,1000,216,Oman,alpha,1006467.3294304992,1260.0,1005207.6890383248,193,30.02839,0.016,1.67,0.02672,1.0,7.017
2918,5764,5764,51633,20,hybrid,1000,216,Oman,gamma,1015149.3435646096,1620.0,1013441.0308871792,574,30.181648,0.016,2.0,0.032,1.0,7.017
2919,5765,5765,51633,20,hybrid,1000,216,Oman,gamma,1014310.6961798376,1340.0,1013028.42697015,660,29.993902,0.016,2.0,0.032,1.0,7.017
2921,5771,5771,51633,20,hybrid,1000,216,Oman,beta,958690.1969800036,1300.0,957186.7262860028,242,29.973604,0.016,1.0,0.016,1.0,7.017
2924,5777,5777,51633,20,hybrid,1000,216,Oman,gamma,1015006.03090925,1260.0,1013858.5144452108,365,29.964045,0.016,2.0,0.032,1.0,7.017
2926,5781,5781,51633,20,hybrid,1000,216,Oman,gamma,1014652.7225692326,1100.0,1013618.6680729548,160,29.981325,0.016,2.0,0.032,1.0,7.017
2927,5784,5784,51633,20,hybrid,1000,216,Oman,beta,958042.5295925183,1460.0,956614.7587093608,598,29.952242,0.016,1.0,0.016,1.0,7.017
2932,5794,5794,51633,20,hybrid,1000,216,Oman,gamma,1015658.5481062112,1500.0,1014158.8400944752,450,30.022308,0.016,2.0,0.032,1.0,7.017
2936,5800,5800,51633,20,hybrid,1000,216,Oman,alpha,1005702.710764008,1280.0,1004394.7915677736,948,30.022448,0.016,1.67,0.02672,1.0,7.017
2937,5801,5801,51633,20,hybrid,1000,216,Oman,delta,1017969.8818097597,1480.0,1016650.9001844886,754,29.959682,0.016,2.2,0.0352,1.0,7.017
2938,5802,5802,51633,20,hybrid,1000,216,Oman,gamma,1013766.7555573076,1380.0,1012224.7285561132,648,30.067345,0.016,2.0,0.032,1.0,7.017
2940,5804,5804,51633,20,hybrid,1000,216,Oman,alpha,1006464.4778932772,1720.0,1004631.62072168,43,30.036951,0.016,1.67,0.02672,1.0,7.017
2941,5806,5806,51633,20,hybrid,1000,216,Oman,alpha,1005732.252039552,1500.0,1004083.6342087778,245,29.961678,0.016,1.67,0.02672,1.0,7.017
2942,5810,5810,51633,20,hybrid,1000,216,Oman,gamma,1013963.7421926208,1460.0,1012500.2456269664,388,29.970663,0.016,2.0,0.032,1.0,7.017
2945,5818,5818,51633,20,hybrid,1000,216,Oman,gamma,1014116.1085646468,1540.0,1012455.2133911625,998,29.884377,0.016,2.0,0.032,1.0,7.017
2947,5823,5823,51633,20,hybrid,1000,216,Oman,gamma,1012851.7410064096,1580.0,1011297.0925973709,256,29.878023,0.016,2.0,0.032,1.0,7.017
2949,5826,5826,51633,20,hybrid,1000,216,Oman,gamma,1014079.6393744583,1580.0,1012625.7584191269,541,29.87529,0.016,2.0,0.032,1.0,7.017
2951,5832,5832,51633,20,hybrid,1000,216,Oman,gamma,1015070.5536211026,1540.0,1013459.1230060364,434,30.00257,0.016,2.0,0.032,1.0,7.017
2953,5835,5835,51633,20,hybrid,1000,216,Oman,gamma,1014622.8147589434,1340.0,1013342.2528299652,776,29.996387,0.016,2.0,0.032,1.0,7.017
2955,5840,5840,51633,20,hybrid,1000,216,Oman,alpha,1006253.3701519524,1320.0,1004975.522471822,660,29.993902,0.016,1.67,0.02672,1.0,7.017
2957,5843,5843,51633,20,hybrid,1000,216,Oman,gamma,1013980.5122602864,1400.0000000000002,1012523.0639655964,703,30.132435,0.016,2.0,0.032,1.0,7.017
2959,5851,5851,51633,20,hybrid,1000,216,Oman,gamma,1014649.3606589348,1380.0,1013243.1544717184,694,30.005245,0.016,2.0,0.032,1.0,7.017
2960,5852,5852,51633,20,hybrid,1000,216,Oman,delta,1016901.9336914576,1820.0,1015094.0664124524,24,30.043837,0.016,2.2,0.0352,1.0,7.017
2961,5856,5856,51633,20,hybrid,1000,216,Oman,gamma,1013961.9809556728,1200.0,1012888.033569975,405,29.86972,0.016,2.0,0.032,1.0,7.017
2962,5859,5859,51633,20,hybrid,1000,216,Oman,gamma,1015412.106247284,1300.0,1014013.6587423716,614,30.032024,0.016,2.0,0.032,1.0,7.017
2963,5860,5860,51633,20,hybrid,1000,216,Oman,gamma,1013926.5411350258,1160.0,1012493.980780293,680,29.759033,0.016,2.0,0.032,1.0,7.017
2964,5862,5862,51633,20,hybrid,1000,216,Oman,beta,959558.925424284,1100.0,958454.0031452692,499,29.97532,0.016,1.0,0.016,1.0,7.017
2966,5864,5864,51633,20,hybrid,1000,216,Oman,gamma,1012379.3694411954,1400.0,1010987.4518352152,827,29.94796,0.016,2.0,0.032,1.0,7.017
2968,5872,5872,51633,20,hybrid,1000,216,Oman,gamma,1013807.4173735684,1660.0,1012157.8887071476,269,29.896572,0.016,2.0,0.032,1.0,7.017
2971,5875,5875,51633,20,hybrid,1000,216,Oman,gamma,1012613.4668235212,1462.6981106340943,1011254.1847541692,203,29.971037,0.016,2.0,0.032,1.0,7.017
2972,5876,5876,51633,20,hybrid,1000,216,Oman,alpha,1006631.8839002796,1400.0,1005108.1657603492,284,29.81122,0.016,1.67,0.02672,1.0,7.017
2973,5878,5878,51633,20,hybrid,1000,216,Oman,beta,958371.9207850486,1000.0,957428.2718053577,183,30.075039,0.016,1.0,0.016,1.0,7.017
2974,5879,5879,51633,20,hybrid,1000,216,Oman,beta,957920.237612118,1194.2825013379072,956687.6461713752,985,29.929508,0.016,1.0,0.016,1.0,7.017
2975,5880,5880,51633,20,hybrid,1000,216,Oman,gamma,1013619.4713517335,1280.0,1012306.97379103,318,29.986736,0.016,2.0,0.032,1.0,7.017
2977,5884,5884,51633,20,hybrid,1000,216,Oman,gamma,1013484.5805020926,1560.0,1011867.4909608924,814,29.904024,0.016,2.0,0.032,1.0,7.017
2979,5888,5888,51633,20,hybrid,1000,216,Oman,gamma,1013526.4976776632,1360.0,1012103.2580671466,681,29.961401,0.016,2.0,0.032,1.0,7.017
2981,5890,5890,51633,20,hybrid,1000,216,Oman,gamma,1013567.1780755204,1620.0,1011927.3678694982,48,29.930935,0.016,2.0,0.032,1.0,7.017
2982,5891,5891,51633,20,hybrid,1000,216,Oman,gamma,1015599.7871607894,1560.0,1014301.5833192056,718,29.994804,0.016,2.0,0.032,1.0,7.017
2984,5898,5898,51633,20,hybrid,1000,216,Oman,gamma,1015220.1463734744,1280.0,1013897.0714209196,730,29.996742,0.016,2.0,0.032,1.0,7.017
2985,5909,5909,51633,20,hybrid,1000,216,Oman,alpha,1006166.0282271374,1680.0,1004702.102632506,754,29.959682,0.016,1.67,0.02672,1.0,7.017
2986,5910,5910,51633,20,hybrid,1000,216,Oman,alpha,1006481.981182486,1482.2268921038872,1005001.8844252448,203,29.971037,0.016,1.67,0.02672,1.0,7.017
2988,5915,5915,51633,20,hybrid,1000,216,Oman,gamma,1014550.129301887,1540.0,1013001.4866564794,887,29.9755,0.016,2.0,0.032,1.0,7.017
2989,5916,5916,51633,20,hybrid,1000,216,Oman,gamma,1013392.3047697776,1580.0,1011774.8929550274,15,29.875986,0.016,2.0,0.032,1.0,7.017
2990,5917,5917,51633,20,hybrid,1000,216,Oman,gamma,1014406.6209696376,1440.0,1013232.3370985928,326,29.995926,0.016,2.0,0.032,1.0,7.017
2991,5919,5919,51633,20,hybrid,1000,216,Oman,alpha,1005587.2459511706,1500.0,1004195.8044733698,78,29.949635,0.016,1.67,0.02672,1.0,7.017
2993,5928,5928,51633,20,hybrid,1000,216,Oman,gamma,1014457.8310317728,1280.0,1013194.3266542992,565,30.110975,0.016,2.0,0.032,1.0,7.017
2994,5931,5931,51633,20,hybrid,1000,216,Oman,gamma,1013530.7195298806,1600.0,1011828.1021477516,149,29.97191,0.016,2.0,0.032,1.0,7.017
2995,5932,5932,51633,20,hybrid,1000,216,Oman,delta,1018074.3916538524,1500.0,1016298.016977018,631,29.909645,0.016,2.2,0.0352,1.0,7.017
2996,5934,5934,51633,20,hybrid,1000,216,Oman,beta,957929.7140714312,1327.596695824028,956652.773196534,338,30.159954,0.016,1.0,0.016,1.0,7.017
2997,5938,5938,51633,20,hybrid,1000,216,Oman,gamma,1013410.3385196612,1120.0,1012392.932816118,356,29.914255,0.016,2.0,0.032,1.0,7.017
2998,5940,5940,51633,20,hybrid,1000,216,Oman,gamma,1014492.397731076,1340.0,1012967.1070784716,550,29.991758,0.016,2.0,0.032,1.0,7.017
2999,5941,5941,51633,20,hybrid,1000,216,Oman,gamma,1014894.7332183764,1440.0,1013632.8286070842,793,29.90152,0.016,2.0,0.032,1.0,7.017
3000,5942,5942,51633,20,hybrid,1000,216,Oman,gamma,1014300.881524209,1520.0,1012807.3906867978,18,30.002995,0.016,2.0,0.032,1.0,7.017
3001,5943,5943,51633,20,hybrid,1000,216,Oman,gamma,1014829.9512526268,1420.0,1013466.6025623792,908,30.056011,0.016,2.0,0.032,1.0,7.017
3004,5950,5950,51633,20,hybrid,1000,216,Oman,gamma,1013526.4976776632,1360.0,1012103.2580671466,681,29.961401,0.016,2.0,0.032,1.0,7.017
3006,5953,5953,51633,20,hybrid,1000,216,Oman,gamma,1014045.44681494,1840.0,1012233.2844598724,539,29.987072,0.016,2.0,0.032,1.0,7.017
3007,5954,5954,51633,20,hybrid,1000,216,Oman,gamma,1013781.3583359296,1400.0,1012485.5143381244,486,29.979195,0.016,2.0,0.032,1.0,7.017
3008,5956,5956,51633,20,hybrid,1000,216,Oman,alpha,1005986.2816129604,1660.0,1004284.813150093,802,30.072304,0.016,1.67,0.02672,1.0,7.017
3009,5957,5957,51633,20,hybrid,1000,216,Oman,beta,956962.2631961008,1320.0,955607.9691315648,201,30.131948,0.016,1.0,0.016,1.0,7.017
3010,5958,5958,51633,20,hybrid,1000,216,Oman,delta,1018281.486942834,1220.0,1017094.6312993222,420,30.010372,0.016,2.2,0.0352,1.0,7.017
3011,5961,5961,51633,20,hybrid,1000,216,Oman,gamma,1015085.9364924354,1520.0,1013487.1586668852,435,29.900187,0.016,2.0,0.032,1.0,7.017
3013,5963,5963,51633,20,hybrid,1000,216,Oman,gamma,1012659.64193171,1500.0,1011219.3050755748,719,29.959219,0.016,2.0,0.032,1.0,7.017
3014,5969,5969,51633,20,hybrid,1000,216,Oman,alpha,1005729.5398659462,1040.0,1004695.0447707496,326,29.995926,0.016,1.67,0.02672,1.0,7.017
3019,5982,5982,51633,20,hybrid,1000,216,Oman,delta,1017109.3248461717,1500.0,1015552.3229878922,397,30.089188,0.016,2.2,0.0352,1.0,7.017
3024,5993,5993,51633,20,hybrid,1000,216,Oman,gamma,1014568.3485000754,1440.0,1012946.8298311708,117,29.936953,0.016,2.0,0.032,1.0,7.017
3025,5994,5994,51633,20,hybrid,1000,216,Oman,gamma,1013063.4912747068,1480.0,1011756.6706413614,296,29.954624,0.016,2.0,0.032,1.0,7.017
3029,6004,6004,51633,20,hybrid,1000,216,Oman,gamma,1013636.345782374,1480.0000000000002,1012229.1840152716,874,29.91687,0.016,2.0,0.032,1.0,7.017
3031,6006,6006,51633,20,hybrid,1000,216,Oman,gamma,1013728.3767134476,1400.0,1012272.96368088,818,30.064045,0.016,2.0,0.032,1.0,7.017
3034,6011,6011,51633,20,hybrid,1000,216,Oman,beta,961402.1962552762,1420.0,959746.9597414816,188,30.02413,0.016,1.0,0.016,1.0,7.017
3035,6014,6014,51633,20,hybrid,1000,216,Oman,gamma,1013932.90593738,1620.0,1012362.0928098388,164,29.959597,0.016,2.0,0.032,1.0,7.017
3038,6018,6018,51633,20,hybrid,1000,216,Oman,gamma,1013655.6736560604,1400.0,1012362.4958916696,613,29.87062,0.016,2.0,0.032,1.0,7.017
3039,6021,6021,51633,20,hybrid,1000,216,Oman,gamma,1014049.5685656506,1440.0,1012639.019598611,556,30.00789,0.016,2.0,0.032,1.0,7.017
3040,6023,6023,51633,20,hybrid,1000,216,Oman,gamma,1015911.7455323448,1360.0,1014655.8428415236,835,30.048084,0.016,2.0,0.032,1.0,7.017
3041,6024,6024,51633,20,hybrid,1000,216,Oman,gamma,1014379.6971386906,1700.0,1012720.696338512,173,29.976585,0.016,2.0,0.032,1.0,7.017
3044,6033,6033,51633,20,hybrid,1000,216,Oman,gamma,1013455.162007623,1640.0,1011841.988677497,724,30.123856,0.016,2.0,0.032,1.0,7.017
3048,6040,6040,51633,20,hybrid,1000,216,Oman,gamma,1012719.7713153836,1360.0,1011320.011391209,628,30.011114,0.016,2.0,0.032,1.0,7.017
3049,6043,6043,51633,20,hybrid,1000,216,Oman,delta,1018338.1329441208,1180.0,1017280.7126865704,97,29.959763,0.016,2.2,0.0352,1.0,7.017
3051,6047,6047,51633,20,hybrid,1000,216,Oman,gamma,1013450.8530090275,1580.0,1011936.9484683712,839,29.911718,0.016,2.0,0.032,1.0,7.017
3053,6054,6054,51633,20,hybrid,1000,216,Oman,gamma,1014661.727733896,1100.0,1013562.8345625596,229,29.987581,0.016,2.0,0.032,1.0,7.017
3054,6056,6056,51633,20,hybrid,1000,216,Oman,delta,1017431.3386180822,1720.0000000000002,1015637.8559315144,166,30.075054,0.016,2.2,0.0352,1.0,7.017
3055,6057,6057,51633,20,hybrid,1000,216,Oman,gamma,1014834.9746067476,1300.0,1013481.5938280748,225,29.987902,0.016,2.0,0.032,1.0,7.017
3057,6060,6060,51633,20,hybrid,1000,216,Oman,delta,1017049.0272319427,1260.0,1015864.4415238952,457,30.029152,0.016,2.2,0.0352,1.0,7.017
3060,6066,6066,51633,20,hybrid,1000,216,Oman,gamma,1013961.9809556728,1200.0,1012888.033569975,405,29.86972,0.016,2.0,0.032,1.0,7.017
3062,6071,6071,51633,20,hybrid,1000,216,Oman,gamma,1013068.777968335,1360.0,1011724.3262452031,785,29.879856,0.016,2.0,0.032,1.0,7.017
3065,6077,6077,51633,20,hybrid,1000,216,Oman,gamma,1014758.0465892758,1340.0,1013282.678662249,982,30.063522,0.016,2.0,0.032,1.0,7.017
3067,6079,6079,51633,20,hybrid,1000,216,Oman,beta,958415.4252504276,1440.0,956770.757618807,90,29.966448,0.016,1.0,0.016,1.0,7.017
3070,6083,6083,51633,20,hybrid,1000,216,Oman,delta,1018281.486942834,1220.0,1017094.6312993222,420,30.010372,0.016,2.2,0.0352,1.0,7.017
3071,6084,6084,51633,20,hybrid,1000,216,Oman,gamma,1013404.40819321,1500.0,1012088.0325212115,274,29.823381,0.016,2.0,0.032,1.0,7.017
3074,6091,6091,51633,20,hybrid,1000,216,Oman,delta,1017969.8818097597,1480.0,1016650.9001844886,754,29.959682,0.016,2.2,0.0352,1.0,7.017
3075,6093,6093,51633,20,hybrid,1000,216,Oman,gamma,1014300.7033787324,1300.0,1013033.0843129054,799,30.002714,0.016,2.0,0.032,1.0,7.017
3076,6094,6094,51633,20,hybrid,1000,216,Oman,gamma,1013846.8001153535,1300.0,1012499.4648072555,376,30.03098,0.016,2.0,0.032,1.0,7.017
3077,6095,6095,51633,20,hybrid,1000,216,Oman,gamma,1014465.3687523736,1500.0,1012947.1760024942,906,30.082645,0.016,2.0,0.032,1.0,7.017
3078,6096,6096,51633,20,hybrid,1000,216,Oman,gamma,1013008.2766338012,1420.0,1011630.8252805022,491,29.859678,0.016,2.0,0.032,1.0,7.017
3079,6097,6097,51633,20,hybrid,1000,216,Oman,gamma,1014509.8755091586,1420.0,1013129.4314354598,322,29.95248,0.016,2.0,0.032,1.0,7.017
3082,6103,6103,51633,20,hybrid,1000,216,Oman,gamma,1012571.5976194964,1520.0,1011257.7095767736,297,29.894814,0.016,2.0,0.032,1.0,7.017
3083,6104,6104,51633,20,hybrid,1000,216,Oman,beta,954584.0308751144,1060.0,953387.5179329664,676,29.85238,0.016,1.0,0.016,1.0,7.017
3085,6108,6108,51633,20,hybrid,1000,216,Oman,gamma,1015570.0298602652,1940.0,1013569.5995067118,901,29.994333,0.016,2.0,0.032,1.0,7.017
3087,6110,6110,51633,20,hybrid,1000,216,Oman,gamma,1014074.2038843608,1520.0,1012663.7606331108,111,29.904823,0.016,2.0,0.032,1.0,7.017
3088,6111,6111,51633,20,hybrid,1000,216,Oman,gamma,1014457.1254674213,1620.0,1012681.683505805,726,30.03324,0.016,2.0,0.032,1.0,7.017
3089,6112,6112,51633,20,hybrid,1000,216,Oman,gamma,1014597.3826337224,1700.0000000000002,1013071.273212086,237,30.001005,0.016,2.0,0.032,1.0,7.017
3091,6114,6114,51633,20,hybrid,1000,216,Oman,gamma,1011647.8563889425,1440.0,1009984.7178349796,568,29.927559,0.016,2.0,0.032,1.0,7.017
3093,6120,6120,51633,20,hybrid,1000,216,Oman,gamma,1012500.362449223,1660.0,1010873.8198132184,625,30.039505,0.016,2.0,0.032,1.0,7.017
3099,6128,6128,51633,20,hybrid,1000,216,Oman,beta,954651.255317721,1300.0,953566.9249670724,4,29.910145,0.016,1.0,0.016,1.0,7.017
3100,6129,6129,51633,20,hybrid,1000,216,Oman,gamma,1013633.435066094,1440.0,1012232.5894883148,496,30.031649,0.016,2.0,0.032,1.0,7.017
3101,6133,6133,51633,20,hybrid,1000,216,Oman,gamma,1014533.761778948,1440.0,1013302.965321568,695,29.87296,0.016,2.0,0.032,1.0,7.017
3105,6143,6143,51633,20,hybrid,1000,216,Oman,gamma,1016151.2899225324,1480.0,1014737.6168184648,233,30.061144,0.016,2.0,0.032,1.0,7.017
3109,6150,6150,51633,20,hybrid,1000,216,Oman,gamma,1013767.809307979,1360.0,1012413.5700022863,800,30.030083,0.016,2.0,0.032,1.0,7.017
3110,6151,6151,51633,20,hybrid,1000,216,Oman,gamma,1015199.831294902,1800.0,1013150.0910238737,774,29.987976,0.016,2.0,0.032,1.0,7.017
3111,6153,6153,51633,20,hybrid,1000,216,Oman,gamma,1012779.0814735844,1420.0,1011180.3694604252,683,29.923288,0.016,2.0,0.032,1.0,7.017
3114,6161,6161,51633,20,hybrid,1000,216,Oman,gamma,1013886.352844053,1580.0,1012300.7626611944,428,30.010725,0.016,2.0,0.032,1.0,7.017
3116,6163,6163,51633,20,hybrid,1000,216,Oman,gamma,1014044.7414175392,1380.0,1012591.1832440617,627,29.957525,0.016,2.0,0.032,1.0,7.017
3120,6171,6171,51633,20,hybrid,1000,216,Oman,gamma,1014516.9948112617,1500.0,1012953.319739995,900,29.958399,0.016,2.0,0.032,1.0,7.017
3123,6175,6175,51633,20,hybrid,1000,216,Oman,alpha,1005518.1885141372,1380.0,1004147.5059238556,475,29.928904,0.016,1.67,0.02672,1.0,7.017
3125,6178,6178,51633,20,hybrid,1000,216,Oman,gamma,1014087.041321922,1560.0,1012455.24844774,99,30.018532,0.016,2.0,0.032,1.0,7.017
3127,6180,6180,51633,20,hybrid,1000,216,Oman,gamma,1013985.5211513932,1275.047632228015,1012622.5767551222,701,29.934195,0.016,2.0,0.032,1.0,7.017
3128,6183,6183,51633,20,hybrid,1000,216,Oman,gamma,1013337.8150498172,1540.0,1011837.8444042188,54,30.013552,0.016,2.0,0.032,1.0,7.017
3129,6186,6186,51633,20,hybrid,1000,216,Oman,gamma,1013101.6724843916,1480.0,1011695.763522757,196,29.79768,0.016,2.0,0.032,1.0,7.017
3130,6194,6194,51633,20,hybrid,1000,216,Oman,gamma,1014593.3862842624,1460.0,1013138.4725488746,562,29.905535,0.016,2.0,0.032,1.0,7.017
3132,6198,6198,51633,20,hybrid,1000,216,Oman,gamma,1014734.6627648243,1380.0,1013360.7895469352,844,30.074018,0.016,2.0,0.032,1.0,7.017
3133,6203,6203,51633,20,hybrid,1000,216,Oman,gamma,1014064.8082408084,1680.0,1012313.6590595668,493,30.005531,0.016,2.0,0.032,1.0,7.017
3134,6204,6204,51633,20,hybrid,1000,216,Oman,gamma,1012911.0787892252,1460.0,1011402.3791414772,578,30.014172,0.016,2.0,0.032,1.0,7.017
3139,6213,6213,51633,20,hybrid,1000,216,Oman,gamma,1013505.0460732316,1680.0,1011860.2117972396,56,29.971992,0.016,2.0,0.032,1.0,7.017
3140,6215,6215,51633,20,hybrid,1000,216,Oman,gamma,1014271.3260310456,1440.0,1012695.2190410334,261,29.914774,0.016,2.0,0.032,1.0,7.017
3144,6220,6220,51633,20,hybrid,1000,216,Oman,beta,956929.0066132282,1487.577235188999,955886.375442273,484,29.914444,0.016,1.0,0.016,1.0,7.017
3145,6221,6221,51633,20,hybrid,1000,216,Oman,beta,957713.273309951,1160.0,956039.1535924952,592,29.938637,0.016,1.0,0.016,1.0,7.017
3146,6222,6222,51633,20,hybrid,1000,216,Oman,gamma,1014587.177850786,1280.0,1013384.2240610194,254,30.037313,0.016,2.0,0.032,1.0,7.017
3147,6223,6223,51633,20,hybrid,1000,216,Oman,gamma,1014166.5891286788,1460.0,1012700.0613246296,964,29.968098,0.016,2.0,0.032,1.0,7.017
3150,6228,6228,51633,20,hybrid,1000,216,Oman,gamma,1014457.8310317728,1280.0,1013194.3266542992,565,30.110975,0.016,2.0,0.032,1.0,7.017
3154,6234,6234,51633,20,hybrid,1000,216,Oman,gamma,1013307.3561923972,1240.0000000000002,1012184.3189102508,475,29.928904,0.016,2.0,0.032,1.0,7.017
3155,6235,6235,51633,20,hybrid,1000,216,Oman,gamma,1015304.9069956638,1260.0,1014043.3875569508,330,30.038113,0.016,2.0,0.032,1.0,7.017
3156,6240,6240,51633,20,hybrid,1000,216,Oman,gamma,1015570.7880324982,1500.0,1014087.5431632384,959,29.995749,0.016,2.0,0.032,1.0,7.017
3157,6244,6244,51633,20,hybrid,1000,216,Oman,delta,1017902.1958449724,1560.0,1016228.7675404134,6,29.843058,0.016,2.2,0.0352,1.0,7.017
3159,6251,6251,51633,20,hybrid,1000,216,Oman,gamma,1013953.182229558,1540.0,1012246.7761048904,815,29.99112,0.016,2.0,0.032,1.0,7.017
3162,6258,6258,51633,20,hybrid,1000,216,Oman,gamma,1014310.3168190188,1720.0,1012466.4548297306,520,30.036352,0.016,2.0,0.032,1.0,7.017
3164,6260,6260,51633,20,hybrid,1000,216,Oman,gamma,1014673.882005902,1200.0,1013354.337911596,753,29.971958,0.016,2.0,0.032,1.0,7.017
3165,6261,6261,51633,20,hybrid,1000,216,Oman,delta,1016796.4535177612,1440.0,1015274.4061807446,353,30.07502,0.016,2.2,0.0352,1.0,7.017
3167,6263,6263,51633,20,hybrid,1000,216,Oman,gamma,1014092.8302446384,1480.0,1012818.7767316576,136,29.994162,0.016,2.0,0.032,1.0,7.017
3170,6273,6273,51633,20,hybrid,1000,216,Oman,gamma,1014426.8415104018,1680.0,1012682.7326959084,778,30.009878,0.016,2.0,0.032,1.0,7.017
3174,6278,6278,51633,20,hybrid,1000,216,Oman,gamma,1015006.03090925,1260.0,1013858.5144452108,365,29.964045,0.016,2.0,0.032,1.0,7.017
3175,6280,6280,51633,20,hybrid,1000,216,Oman,gamma,1014560.0836048352,1660.0,1013083.7971241508,617,30.146454,0.016,2.0,0.032,1.0,7.017
3176,6281,6281,51633,20,hybrid,1000,216,Oman,beta,957239.3675821362,1140.0,955953.0171991152,522,29.97499,0.016,1.0,0.016,1.0,7.017
3182,6296,6296,51633,20,hybrid,1000,216,Oman,gamma,1014646.8533153676,1320.0,1013465.1398341996,308,29.843126,0.016,2.0,0.032,1.0,7.017
3184,6301,6301,51633,20,hybrid,1000,216,Oman,gamma,1014088.3633981876,1200.0,1012945.7595734404,362,29.98211,0.016,2.0,0.032,1.0,7.017
3185,6302,6302,51633,20,hybrid,1000,216,Oman,gamma,1013864.0016466425,1240.0000000000002,1012454.171582267,761,29.968992,0.016,2.0,0.032,1.0,7.017
3187,6306,6306,51633,20,hybrid,1000,216,Oman,gamma,1014591.714171947,1500.0000000000002,1013050.2426049024,208,30.010332,0.016,2.0,0.032,1.0,7.017
3190,6314,6314,51633,20,hybrid,1000,216,Oman,delta,1016460.5637188514,1400.0,1015243.1681930618,552,29.94849,0.016,2.2,0.0352,1.0,7.017
3192,6317,6317,51633,20,hybrid,1000,216,Oman,gamma,1013247.0858474324,1340.0,1011804.0059574146,675,29.93074,0.016,2.0,0.032,1.0,7.017
3196,6322,6322,51633,20,hybrid,1000,216,Oman,gamma,1014499.7712329348,1400.0,1013078.6896210596,324,29.970165,0.016,2.0,0.032,1.0,7.017
3197,6323,6323,51633,20,hybrid,1000,216,Oman,gamma,1014246.5788926324,1260.0,1013035.5143626832,747,30.057352,0.016,2.0,0.032,1.0,7.017
3198,6329,6329,51633,20,hybrid,1000,216,Oman,gamma,1013115.0415350848,1200.0000000000002,1011839.193639645,738,29.943945,0.016,2.0,0.032,1.0,7.017
3199,6330,6330,51633,20,hybrid,1000,216,Oman,gamma,1014489.669730557,1880.0,1012460.770971742,257,29.826628,0.016,2.0,0.032,1.0,7.017
3200,6331,6331,51633,20,hybrid,1000,216,Oman,gamma,1013949.3324595144,1300.0,1012889.8346275964,522,29.97499,0.016,2.0,0.032,1.0,7.017
3206,6340,6340,51633,20,hybrid,1000,216,Oman,gamma,1014745.6083368432,1540.0,1013264.2418373557,152,30.080502,0.016,2.0,0.032,1.0,7.017
3208,6342,6342,51633,20,hybrid,1000,216,Oman,gamma,1013557.843087747,1440.0,1012123.3890161332,43,30.036951,0.016,2.0,0.032,1.0,7.017
3209,6343,6343,51633,20,hybrid,1000,216,Oman,gamma,1015087.5437913218,1680.0,1013499.9990234638,142,29.9175,0.016,2.0,0.032,1.0,7.017
3211,6350,6350,51633,20,hybrid,1000,216,Oman,gamma,1014937.3784905288,1460.0,1013508.038880402,677,29.99411,0.016,2.0,0.032,1.0,7.017
3212,6353,6353,51633,20,hybrid,1000,216,Oman,gamma,1014943.4123032736,1700.0,1013282.5123674092,483,29.961906,0.016,2.0,0.032,1.0,7.017
3214,6356,6356,51633,20,hybrid,1000,216,Oman,gamma,1013698.0707777973,1280.0000000000002,1012426.072663393,963,30.00044,0.016,2.0,0.032,1.0,7.017
3215,6359,6359,51633,20,hybrid,1000,216,Oman,gamma,1013879.0468945856,1380.0,1012514.5637957826,589,29.92024,0.016,2.0,0.032,1.0,7.017
3216,6363,6363,51633,20,hybrid,1000,216,Oman,gamma,1014748.2284401028,1480.0,1013314.9133829344,137,29.994968,0.016,2.0,0.032,1.0,7.017
3220,6376,6376,51633,20,hybrid,1000,216,Oman,gamma,1013832.6754594084,1340.0,1012394.1703613638,378,30.009974,0.016,2.0,0.032,1.0,7.017
3221,6377,6377,51633,20,hybrid,1000,216,Oman,delta,1016799.668564858,1740.0,1015023.7679048476,918,30.061031,0.016,2.2,0.0352,1.0,7.017
