,Unnamed: 0,G_Na,G_si,G_K,G_K1,G_Kp,G_b,max_voltage,rest_voltage,max_voltage_gradient,dome_voltage,APD50,APD90
149,149,0.23471879907754914,0.64383531182971,0.818476891547819,0.41534625999343266,0.7056743681443586,0.5432390003367866,43.98691602114368,-83.8673904882584,313.88234363271124,43.98691602114368,261,353
150,150,0.9560144589778099,0.368616464084102,0.3005152180942948,0.3795772370128528,0.44313362966835834,0.9899094591735869,51.815410194455,-83.25170217187981,355.234213752739,5.734768438156961,210,326
151,151,0.041852629973789066,0.8189638302481301,0.6129145542384946,0.6270821685644267,0.9490585575890765,0.1699094352792746,40.2584765695391,-84.64403718465232,291.21234259457617,15.27749530340188,325,412
152,152,0.45619988240984016,0.7712646066337079,0.7237519207150315,0.06318844472750845,0.5269883337883936,0.8155162611032378,48.26149859475,-82.42947377567297,316.50576519588867,10.88558849176222,250,368
153,153,0.12984765173346388,0.7286588667691198,0.9217921158024168,0.5895502866674681,0.7709083440195853,0.18887937455744613,41.734106773363145,-84.61445950324462,291.0209610068177,41.734106773363145,291,372
154,154,0.30623471130821106,0.17196385815703222,0.11679067245060974,0.9106202571151923,0.473606706077853,0.8671613541309371,43.85253143221835,-84.493615946634,321.88339262734314,4.28773284200192,223,307
155,155,0.6770683683497423,0.46904464226953974,0.6188984505980835,0.6315615483960105,0.36079157505919635,0.40899033446533317,48.31226288657443,-84.51520511981292,351.02545932366905,11.854282855876274,256,348
156,156,0.9518141525583312,0.029177181397515142,0.8934485420276527,0.7892321684789184,0.7836350422135258,0.3273017918936006,50.03344254888526,-85.00833110741426,374.079169668465,5.279257469588097,196,277
157,157,0.3691876100243236,0.9192860400616923,0.08811624741912184,0.14490902832588337,0.5582844711551541,0.6126002228157829,46.78550496626211,-82.91537280106937,331.0289704739768,14.942511269008142,325,478
158,158,0.7679805158396257,0.755705549044705,0.09666620802337932,0.061655806274630603,0.11638497904933412,0.8172801973548874,51.34632563142134,-82.42407789015121,356.7678091132309,13.275542268447976,279,429
159,159,0.1990134307748546,0.20090756659438416,0.8411484430697547,0.25901303008345816,0.1980260608808594,0.5781258252789596,44.10272087089629,-83.6472678229293,295.383889601136,44.10272087089629,212,298
160,160,0.4366373694612194,0.32865633218151347,0.807415598485617,0.4649400057438339,0.7634955731092883,0.42355564148848074,46.14395318980434,-84.27072481583059,330.72893032236834,8.390550778157321,233,321
161,161,0.37208941948648067,0.5218587359919561,0.9484921037743483,0.6652693449512808,0.99389386152843,0.9480289648246093,45.30173744221101,-83.85893293392387,320.3770261308367,5.615151984777772,216,303
162,162,0.6229160797098219,0.7571909010573828,0.977931195346614,0.640174055157662,0.9263541079503415,0.8639491654325511,48.13922707098195,-83.83777805920961,335.1031618043354,8.837355792017702,236,332
163,163,0.5783394340618637,0.34578710519499417,1.0,0.29416843689437655,0.4375549666386509,0.5937493647209034,48.5407737614979,-83.64380300001791,347.8261995645845,7.829209207149052,211,305
164,164,0.7133366023987548,0.8739914193876992,0.626141452667788,0.08573610395874617,0.4308042146285839,0.20802286653958202,50.10725622413022,-83.43195157708189,360.9920126959567,18.016548569521344,305,426
165,165,0.44333724643586075,0.8343791337881941,0.5869650358001207,0.8046484237038714,0.24911271729933424,0.23979178622701222,45.40232018107832,-84.79814474522503,327.4486280749578,45.40232018107832,314,404
166,166,0.4077753248985132,0.5917474214002593,0.3224322386813943,0.10172177956551018,0.6043218243481827,0.45927768385368906,47.14961818701608,-83.24984007546091,334.2890706874084,12.29672932952345,284,405
167,167,0.7873169301534265,0.90774478758232,0.7336706063690512,0.9469437099318802,0.26536582559504485,0.8781232018577555,49.011464976304325,-84.27789174426447,355.6826559695163,12.729516074295251,261,357
168,168,0.20513923118368296,0.5522371168708823,0.05462729417900391,0.10627402976301784,0.9801345249695819,0.5264277782545135,44.50233103398543,-83.17933254698806,309.3333731747053,10.40297251171926,298,427
169,169,0.15535462652154006,0.01554085777439141,0.5320284436471976,0.12861284191378486,0.8736982415039107,0.06037539183420521,43.0924806775182,-84.30030144515275,311.13890416688906,7.717715092358238,243,330
170,170,0.6721488114034102,0.5329187653211264,0.5026001503478921,0.594706211283796,0.44537491933019996,0.5325432226816326,48.50100019470195,-84.272079670799,338.540596632555,11.335715580831458,260,359
171,171,0.725244123845377,0.5262491776571705,0.7961916837881139,0.04593669572791501,0.41725979388181234,0.18385219090374205,50.269259192240426,-83.59002536388095,361.470963225339,14.109630219588926,261,368
172,172,0.02936996173047159,0.06638278828020845,0.4549593883999674,0.361235340393179,0.6405787072405464,0.7674983826945785,41.29100687381694,-83.6583496295665,294.0212333776603,41.29100687381694,204,290
173,173,0.13875393313581375,0.9064766077363232,0.18772359837317662,0.2985867329326559,0.08981672638155615,0.4787672646283945,43.16477158828091,-83.52586957981565,303.8874887066691,18.244653816430425,339,461
174,174,0.6342801661844814,0.6865985931373283,0.0028422417084966118,0.3702459278219697,0.7032959289422823,0.3452307788100836,48.53290890043974,-84.00117267871394,334.1329974789828,14.437950217075862,327,464
175,175,0.2225702231505485,0.37380896760185295,0.08135396690627111,0.8869391287205878,0.5520496153940259,0.742936908176101,42.69261077836735,-84.54686156815924,306.2460612400176,7.903496561969332,264,351
176,176,0.5340940107339871,0.0,0.60486796675237,0.3466709635956499,0.7444951159457897,0.13928570302564625,47.20197337749767,-84.61326592693302,338.92285094507446,7.111874188562269,224,310
177,177,0.08519355037051897,0.5387730647925421,0.41573686186965075,0.6566977637952657,0.16222161977816157,0.8446158857236951,41.55763376885738,-83.977831669939,303.40261522630925,9.705146982254282,258,346
178,178,0.1757204831333143,0.1017639355506516,0.029429620209505094,0.2725884126307055,0.6692630266480516,0.8468208295809604,43.89486486544555,-83.32040151403667,301.83928336460593,3.123426492059361,217,320
179,179,0.7588547494387108,0.27243230732746987,0.5830101811519028,0.9309816565891441,0.5450312656941759,0.36729883472865166,48.191257644568566,-85.05649870805806,363.8122532609827,48.191257644568566,240,322
180,180,0.7953865569086134,0.004322941878694817,0.8608733410492455,0.47536133542350145,0.7768708436396055,0.6064467825753129,49.88377271187714,-84.14882843861731,360.3861498097207,2.388023920112821,175,265
181,181,0.4770894395129524,0.4869639467155429,0.5095315333702709,0.48604551259466844,0.5123704868062156,0.6874915132244016,46.95022906446799,-83.88049102773851,317.4092386786101,9.217129608096522,246,345
182,182,0.9838178234707838,0.8014030923282366,0.3929748302400899,0.6016901984447126,0.715291967024198,0.01297044793873488,50.510613306456015,-84.76974233378301,373.4846550719144,18.092874635519703,332,444
183,183,0.03898971367635069,0.2541027245769095,0.15359081003486355,0.3244632559416956,0.49880001166565774,0.944823897167497,41.7758148135192,-83.23334843635811,280.171675633344,4.558705034475367,228,327
184,184,0.42592690482878104,0.07908200953367482,0.24693996044337949,0.1858844626383462,0.4285156421422802,0.8569292751567048,47.48611287410412,-83.06238282264069,333.8027976628143,2.8972884590704195,195,302
185,185,0.18378046896870537,0.5679585460254506,0.4214617305826155,0.53322946713939,0.49110599119854964,0.08382544256317276,42.62050071811864,-84.71671203407303,299.2040641723779,42.62050071811864,316,405
186,186,0.8767118997211627,0.889597139877648,0.3413893174025507,0.7495566923562973,0.8584213534138593,0.8286941124928897,50.0893385114474,-84.03581941697063,357.04870767495447,11.424254251154329,280,398
187,187,0.3218517677902351,0.010069086497322053,0.16344955030808359,0.7137216910252235,0.06498971041200068,0.8877511643501127,44.68696830391155,-84.20313541236993,326.423445625917,44.68696830391155,196,282
188,188,0.3963669487022571,0.15364522345046897,0.6916287594693775,0.2869618462003433,0.08350794584924091,0.6378522948536048,46.68292252259055,-83.6409119304792,325.49023008113807,6.388134491196584,204,296
189,189,0.019783991161453178,0.18023607254856291,0.9357675517631766,0.039308431979498765,0.6755911668440615,0.007083394941320482,41.33265245877405,-84.08487211961008,298.05576515097465,10.291411792019018,246,328
190,190,0.9967795284533802,0.409272541671929,0.9089594294841522,0.6987559749014868,0.8509744840683316,0.5229079823437326,50.818881613911415,-84.502900907056,357.36992822371434,8.118721328983922,222,313
191,191,0.11769444765993016,0.9844676102138756,0.019036880251017133,0.033044053892952445,0.9529109173631245,0.773049975936723,43.9056518870872,-82.24803594699563,305.4574507382365,12.80415504291412,328,500
192,192,0.5100957032786144,0.6792571223248061,0.6775276105223058,0.5107434155046423,0.274797908785636,0.7180305662329441,47.36425810060264,-83.80272938533706,323.3254121627871,11.706043279734011,255,354
193,193,0.10410890992333073,0.11547666554049918,0.3181993793343355,0.8669945299397092,0.022859908190243045,0.4257928115106041,41.04440750416425,-84.96553079134966,301.80496049198206,8.813075246856815,247,318
194,194,0.3188121534301118,0.4741876581126764,0.2925524579474523,0.1795456804657831,0.916181486477748,0.15341972116327604,45.26373453831808,-84.00584877141513,315.996217048915,45.26373453831808,302,412
195,195,0.17048860242098804,0.07313651650284607,0.1746176045086874,0.6910184005353375,0.04042222279691878,0.4376436881956585,42.40870808769779,-84.73157265942164,299.18438978310024,42.40870808769779,246,325
196,196,0.16590668938186118,0.5622717023033288,0.013088263928181536,0.398034229642472,0.07602194845615198,0.17505551784743212,42.91489034750865,-84.34058970323443,310.8216490613731,42.91489034750865,344,453
197,197,0.26934899937329626,0.14383318502765335,0.737146268934099,0.4198921807936335,0.16766483692970868,0.12813534982953026,44.11264941511132,-84.68126276536174,322.0683736409525,44.11264941511132,241,320
198,198,0.19084414235959618,0.6173252221445784,0.47928435909308037,0.3082985257379106,0.019154122508903474,0.4746725167192213,43.858393002916536,-83.73142343943726,307.2306199790135,43.858393002916536,284,383
199,199,0.30063631273417946,0.8005433051833933,0.39720473622357144,0.727393977269779,0.3168987357232534,0.39458372829523247,43.98030290712754,-84.53003630720671,318.5944306450085,16.336777345027606,316,411
