,G_Na,G_si,G_K,G_K1,G_Kp,G_b,max_voltage,rest_voltage,max_voltage_gradient,dome_voltage,APD50,APD90
81,23.10751460856258,0.0950854348494875,0.2922582716659796,0.6292173493135913,0.014623725751468425,0.041106816309154415,46.91358165987777,-84.3801107371,64.10121048032155,9.970558129540006,252,345
82,21.163051826183562,0.10081724616990535,0.3310479702511457,0.7405583587961413,0.014581868482947333,0.03952865303595274,44.10255918966492,-84.3801107371,63.01058614480249,10.20813993466612,248,323
83,22.66506428150292,0.08168245321357238,0.32075174230598097,0.7296568837618969,0.019418504500482405,0.04183579166510731,45.5999730861219,-84.3801107371,63.661349110631406,7.128475562531545,241,323
84,18.202230027240223,0.09991656181310496,0.3232851804342587,0.530806582938662,0.017477376614906108,0.04644812864154259,42.54856937170088,-84.3801107371,61.33081513730017,5.423433600331063,232,324
85,25.115084840798815,0.08647572805845677,0.290056070493661,0.7144058887139658,0.015762873797204646,0.044514497958609726,47.9778662406343,-84.3801107371,64.73056167510057,7.8488161451534095,239,329
86,23.176525726638282,0.09654568589992679,0.24674565715368912,0.627554846813419,0.019616930060281975,0.03656462781633509,46.65265086608285,-84.3801107371,64.15511746840585,10.059272709598082,289,391
87,17.961013616819397,0.07779638314511254,0.24696227665516818,0.7307838143602219,0.018264349877419102,0.0297156217268347,39.59761494386729,-84.3801107371,61.086202916213225,13.240763277679944,334,411
88,22.2214176065632,0.080271978498,0.3209346602907273,0.6478062032233047,0.022399693937295552,0.04642710337668871,45.78960702519155,-84.3801107371,63.382242332301146,4.186798181235198,225,315
89,23.812754037040435,0.08474565401004061,0.2644923582769181,0.7551426287834966,0.021073558427162208,0.040678482378341485,46.35291298127059,-84.3801107371,64.14020645458757,7.470503117828404,265,354
90,20.078149925645125,0.08803343063015576,0.2568502417848703,0.48042587056292196,0.020089862441945834,0.03167425816945203,44.59314160622981,-84.3801107371,62.88161070756047,11.896595831890146,309,419
91,17.594383198250597,0.10549815858371359,0.29187469676754113,0.590361805068065,0.01404627122673493,0.03304197864612876,40.719220025984846,-84.3801107371,61.222861486341344,13.816510545355284,294,375
